frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,priority_scores,priority_levels,final_messages
573,11.75,84.48,58.8,4,1,1,0.551,MEDIUM,Person on your left
574,11.63,85.35,63.2,4,0,0,,,
575,11.7,84.86,56.3,4,0,0,,,
576,11.67,85.03,61.1,4,0,0,,,
577,11.69,84.92,57.6,4,0,0,,,
578,11.65,85.17,61.1,4,0,0,,,
579,11.62,85.42,60.0,4,0,0,,,
580,11.66,85.1,60.0,4,0,0,,,
581,11.35,87.51,58.8,4,0,0,,,
582,11.73,84.57,56.3,4,1,0,,,
583,11.56,85.86,62.2,4,0,0,,,
584,11.56,85.82,57.6,3,0,0,,,
585,11.73,84.58,61.1,4,0,0,,,
586,11.71,84.73,53.3,4,0,0,,,
587,11.61,85.48,62.2,4,0,0,,,
588,11.68,84.96,56.3,4,0,0,,,
589,11.62,85.43,58.8,4,0,0,,,
590,11.71,84.74,58.8,4,0,0,,,
591,11.66,85.11,56.2,4,0,0,,,
592,11.65,85.18,56.3,4,0,0,,,
593,11.33,87.63,61.1,4,0,0,,,
594,10.78,92.1,66.7,4,0,0,,,
595,11.68,84.96,57.6,4,0,0,,,
596,11.58,85.67,61.1,4,0,0,,,
597,11.74,84.52,56.3,4,0,0,,,
598,11.59,85.58,57.6,4,0,0,,,
599,11.68,84.95,56.3,4,0,0,,,
600,11.62,85.38,62.2,4,0,0,,,
601,11.76,84.37,54.8,4,0,0,,,
602,11.55,85.93,63.2,4,0,0,,,
603,11.77,84.31,54.8,3,0,0,,,
604,11.57,85.77,62.2,4,1,0,,,
605,11.75,84.46,56.3,3,0,0,,,
606,11.39,87.12,63.2,3,0,0,,,
607,11.59,85.67,61.1,3,1,1,0.695,MEDIUM,Person very close on your right
608,11.67,85.04,56.3,3,1,1,0.697,MEDIUM,Person very close ahead
609,11.62,85.42,61.1,3,0,0,,,
610,11.69,84.85,54.8,3,1,1,0.579,MEDIUM,Person on your left
611,11.59,85.66,61.1,3,0,0,,,
612,11.67,84.98,56.3,3,1,1,0.698,MEDIUM,Person ahead
613,11.74,84.53,54.8,3,0,0,,,
614,11.7,84.8,57.6,3,1,1,0.61,MEDIUM,Person very close on your left
615,11.63,85.38,61.1,3,0,0,,,
616,11.46,86.62,57.6,3,0,0,,,
617,11.6,85.55,58.8,3,0,0,,,
618,11.62,85.37,61.1,3,1,1,0.675,MEDIUM,Person ahead
619,11.69,84.93,57.6,3,0,0,,,
620,11.62,85.4,60.0,3,1,1,0.654,MEDIUM,Person very close on your left
621,11.62,85.44,54.8,3,0,0,,,
622,11.61,85.45,60.0,3,0,0,,,
623,11.72,84.68,58.8,3,1,1,0.716,HIGH,Person very close on your left
624,11.59,85.59,57.6,3,0,0,,,
625,11.72,84.65,57.6,3,0,0,,,
626,11.69,84.84,58.8,3,0,0,,,
627,11.73,84.64,54.8,3,0,0,,,
628,11.44,86.74,57.6,3,0,0,,,
629,11.73,84.64,62.2,2,0,0,,,
630,11.61,85.43,57.6,2,0,0,,,
631,11.8,84.14,60.6,2,0,0,,,
632,11.58,85.71,60.0,3,0,0,,,
633,11.72,84.69,57.6,3,1,1,0.592,MEDIUM,Person very close on your left
634,11.64,85.23,58.8,3,0,0,,,
635,11.63,85.32,54.8,3,0,0,,,
636,11.68,84.96,56.3,3,1,1,0.523,MEDIUM,Person on your left
637,11.74,84.57,56.3,2,0,0,,,
638,11.85,83.74,58.8,2,1,1,0.588,MEDIUM,Person ahead
639,11.51,86.21,58.8,2,0,0,,,
640,11.6,85.52,60.0,2,1,0,,,
641,11.67,85.01,56.3,2,0,0,,,
642,11.69,84.89,62.2,2,0,0,,,
643,11.67,85.0,57.6,2,0,0,,,
644,11.6,85.52,61.1,3,1,0,,,
645,11.66,85.14,56.3,3,0,0,,,
646,11.62,85.34,58.8,2,0,0,,,
647,11.73,84.59,56.2,2,0,0,,,
648,11.6,85.55,62.2,2,0,0,,,
649,11.71,84.74,57.6,2,0,0,,,
650,11.61,85.45,63.2,2,0,0,,,
651,11.47,86.54,57.6,2,0,0,,,
652,10.99,90.32,64.7,2,0,0,,,
653,11.62,85.43,60.0,2,0,0,,,
654,11.63,85.28,59.5,2,0,0,,,
655,11.65,85.2,58.8,2,0,0,,,
656,11.79,84.13,60.0,2,0,0,,,
657,11.66,85.1,58.8,2,0,0,,,
658,11.72,84.66,59.4,2,0,0,,,
659,11.64,85.27,61.1,2,0,0,,,
660,11.65,85.17,54.8,2,0,0,,,
661,11.69,84.91,61.1,2,0,0,,,
662,11.43,86.81,57.6,2,0,0,,,
663,11.7,84.78,56.3,2,0,0,,,
664,11.54,86.0,61.1,2,0,0,,,
665,11.69,84.93,57.6,2,0,0,,,
666,11.67,85.04,61.1,2,0,0,,,
667,11.78,84.26,56.2,2,0,0,,,
668,11.78,84.23,58.1,2,0,0,,,
669,11.69,84.94,61.1,2,0,0,,,
670,11.8,84.08,56.2,2,0,0,,,
671,11.8,84.08,54.8,2,0,0,,,
672,11.73,84.57,62.2,2,0,0,,,
673,11.6,85.54,56.3,2,0,0,,,
674,11.41,87.02,64.1,2,0,0,,,
675,11.83,83.93,61.1,2,0,0,,,
676,11.67,85.0,60.0,2,0,0,,,
677,11.83,83.93,59.4,2,0,0,,,
678,11.77,84.28,57.6,2,0,0,,,
679,11.7,84.86,60.0,2,0,0,,,
680,11.74,84.49,57.6,2,0,0,,,
681,11.75,84.47,60.0,2,0,0,,,
682,11.56,85.81,56.3,2,0,0,,,
683,11.78,84.23,61.1,2,0,0,,,
684,11.68,84.92,60.0,2,0,0,,,
685,11.7,84.82,56.2,2,0,0,,,
686,11.5,86.3,58.8,2,0,0,,,
