frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,priority_scores,priority_levels,final_messages
226,11.65,85.26,62.9,2,0,0,,,
227,11.29,88.02,57.1,1,0,0,,,
228,11.64,85.27,62.2,2,0,0,,,
229,11.65,85.22,62.9,2,0,0,,,
230,11.61,85.55,61.1,1,0,0,,,
231,11.68,85.04,58.8,2,0,0,,,
232,11.63,85.37,62.2,2,0,0,,,
233,11.54,86.1,61.1,2,0,0,,,
234,11.69,84.93,58.8,2,0,0,,,
235,11.82,84.02,56.7,2,0,0,,,
236,11.68,85.01,62.2,2,1,1,0.585,MEDIUM,Person ahead
237,10.92,91.01,57.1,2,0,0,,,
238,11.71,84.77,60.0,2,0,0,,,
239,11.8,84.19,56.3,1,0,0,,,
240,11.74,84.58,60.0,1,0,0,,,
241,11.74,84.59,58.8,2,0,0,,,
242,11.72,84.7,58.1,1,0,0,,,
243,11.66,85.15,60.0,2,0,0,,,
244,11.73,84.67,58.8,1,0,0,,,
245,11.54,86.11,62.2,1,0,0,,,
246,11.72,84.74,54.8,1,0,0,,,
247,11.68,85.01,61.1,2,0,0,,,
248,11.73,84.6,60.6,1,0,0,,,
249,11.71,84.8,61.1,2,0,0,,,
250,11.63,85.32,60.0,2,0,0,,,
251,11.76,84.5,61.1,1,0,0,,,
252,11.74,84.54,57.6,1,0,0,,,
253,11.7,84.88,58.8,1,0,0,,,
254,11.67,85.08,61.1,2,0,0,,,
255,11.8,84.13,60.6,1,0,0,,,
256,11.5,86.34,60.0,2,0,0,,,
257,11.65,85.22,60.0,2,0,0,,,
258,11.61,85.54,61.1,1,0,0,,,
259,11.7,84.88,58.8,2,0,0,,,
260,11.62,85.47,62.2,1,0,0,,,
261,11.68,85.03,57.6,1,0,0,,,
262,11.67,85.11,63.2,1,0,0,,,
263,11.72,84.72,61.8,1,0,0,,,
264,11.58,85.71,61.1,2,0,0,,,
265,11.66,85.14,58.8,2,0,0,,,
266,11.63,85.36,60.0,1,0,0,,,
267,11.69,84.94,57.6,2,0,0,,,
268,11.42,86.97,62.2,1,0,0,,,
269,11.63,85.4,62.2,1,0,0,,,
270,11.68,84.96,58.8,2,0,0,,,
271,11.57,85.84,61.1,1,0,0,,,
272,11.72,84.73,56.3,2,0,0,,,
273,11.6,85.61,61.1,1,0,0,,,
274,11.68,85.0,60.0,2,0,0,,,
275,11.67,85.1,62.2,1,0,0,,,
276,11.12,89.32,59.4,2,0,0,,,
277,11.46,86.63,65.8,1,0,0,,,
278,11.79,84.22,61.1,1,0,0,,,
279,11.52,86.25,61.1,2,1,0,,,
280,11.76,84.42,62.9,1,0,0,,,
281,11.87,83.63,62.2,1,0,0,,,
282,11.82,83.98,58.8,1,0,0,,,
283,11.31,87.74,61.1,2,0,0,,,
284,11.8,84.12,61.1,1,0,0,,,
285,11.78,84.34,58.8,1,0,0,,,
286,11.9,83.4,63.9,2,0,0,,,
287,11.67,85.11,57.6,2,0,0,,,
288,11.6,85.57,59.4,2,0,0,,,
289,11.82,83.97,60.0,2,0,0,,,
290,11.82,83.96,57.6,2,0,0,,,
291,11.57,85.83,58.8,2,0,0,,,
292,11.84,83.85,59.4,2,0,0,,,
293,11.8,84.18,54.8,1,0,0,,,
294,11.85,83.78,58.8,2,0,0,,,
295,11.8,84.15,60.6,2,1,1,0.617,MEDIUM,Person ahead
296,11.84,83.85,58.8,2,0,0,,,
297,11.82,84.03,57.6,2,0,0,,,
298,11.76,84.44,60.6,2,0,0,,,
299,11.75,84.56,60.0,2,0,0,,,
300,11.87,83.62,60.0,2,1,1,0.604,MEDIUM,Person on your left
301,11.71,84.78,59.4,2,0,0,,,
302,11.83,83.9,56.3,2,0,0,,,
303,11.57,85.86,62.2,2,0,0,,,
304,11.88,83.58,58.1,2,0,0,,,
305,11.8,84.13,57.6,2,0,0,,,
306,11.95,83.05,58.8,2,0,0,,,
307,11.78,84.33,59.4,2,0,0,,,
308,11.8,84.16,60.0,2,0,0,,,
309,11.77,84.35,56.3,3,1,0,,,
310,11.82,83.99,56.2,3,0,0,,,
311,11.73,84.66,65.8,2,1,0,,,
312,11.75,84.43,58.8,3,0,0,,,
313,11.76,84.43,53.3,2,0,0,,,
314,11.69,84.91,62.9,2,0,0,,,
315,11.49,86.43,61.1,2,0,0,,,
316,11.81,84.07,60.0,2,1,0,,,
317,11.76,84.45,56.3,2,1,0,,,
318,11.77,84.36,61.8,2,0,0,,,
319,11.81,84.12,62.2,3,0,0,,,
320,11.82,84.0,57.6,2,0,0,,,
321,11.75,84.51,60.6,2,0,0,,,
322,11.82,83.99,61.1,2,0,0,,,
323,11.81,84.08,63.2,2,0,0,,,
324,11.68,84.99,60.6,2,0,0,,,
325,11.83,83.91,56.3,2,0,0,,,
326,11.52,86.21,63.2,2,0,0,,,
327,11.72,84.75,57.6,2,0,0,,,
328,11.75,84.49,62.9,2,0,0,,,
329,11.75,84.49,58.8,2,0,0,,,
