timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages,raw_decision_messages
1779520111.656,C2,P1_dynamic_multi_person_C2,1,38,13.17,75.93,72.2,9,9,0,0,0,,0
1779520111.743,C2,P1_dynamic_multi_person_C2,1,39,13.2,75.76,73.7,10,10,0,0,0,,0
1779520111.831,C2,P1_dynamic_multi_person_C2,1,40,13.08,76.46,75.0,9,9,1,0,0,,0
1779520111.917,C2,P1_dynamic_multi_person_C2,1,41,13.23,75.57,70.6,5,5,0,0,0,,0
1779520112.004,C2,P1_dynamic_multi_person_C2,1,42,13.32,75.05,69.7,7,7,0,0,0,,0
1779520112.091,C2,P1_dynamic_multi_person_C2,1,43,13.22,75.64,69.4,7,7,0,0,0,,0
1779520112.178,C2,P1_dynamic_multi_person_C2,1,44,13.16,75.97,75.8,6,6,0,0,0,,0
1779520112.267,C2,P1_dynamic_multi_person_C2,1,45,12.84,77.89,73.7,7,7,0,0,0,,0
1779520112.355,C2,P1_dynamic_multi_person_C2,1,46,13.21,75.72,72.2,7,7,0,0,0,,0
1779520112.441,C2,P1_dynamic_multi_person_C2,1,47,13.27,75.35,70.6,5,5,0,0,0,,0
1779520112.528,C2,P1_dynamic_multi_person_C2,1,48,13.26,75.39,74.3,8,8,0,0,0,,0
1779520112.615,C2,P1_dynamic_multi_person_C2,1,49,13.11,76.3,73.7,6,6,0,0,0,,0
1779520112.702,C2,P1_dynamic_multi_person_C2,1,50,13.32,75.08,69.7,4,4,1,0,0,,0
1779520112.788,C2,P1_dynamic_multi_person_C2,1,51,13.32,75.1,71.0,5,5,0,0,0,,0
1779520112.875,C2,P1_dynamic_multi_person_C2,1,52,13.22,75.63,73.7,6,6,2,0,0,,0
1779520112.962,C2,P1_dynamic_multi_person_C2,1,53,13.26,75.43,73.5,4,4,0,0,0,,0
1779520113.049,C2,P1_dynamic_multi_person_C2,1,54,13.26,75.42,68.6,6,6,1,0,0,,0
1779520113.135,C2,P1_dynamic_multi_person_C2,1,55,13.38,74.73,71.4,7,7,1,0,0,,0
1779520113.224,C2,P1_dynamic_multi_person_C2,1,56,12.87,77.67,72.7,6,6,0,0,0,,0
1779520113.311,C2,P1_dynamic_multi_person_C2,1,57,13.24,75.51,71.4,8,8,2,0,0,,0
1779520113.398,C2,P1_dynamic_multi_person_C2,1,58,13.35,74.92,70.6,6,6,0,0,0,,0
1779520113.484,C2,P1_dynamic_multi_person_C2,1,59,13.28,75.31,66.7,8,8,1,0,0,,0
1779520113.571,C2,P1_dynamic_multi_person_C2,1,60,13.25,75.49,75.0,5,5,0,0,0,,0
1779520113.658,C2,P1_dynamic_multi_person_C2,1,61,13.28,75.28,71.4,9,9,1,0,0,,0
1779520113.744,C2,P1_dynamic_multi_person_C2,1,62,13.39,74.68,70.6,7,7,1,0,0,,0
1779520113.831,C2,P1_dynamic_multi_person_C2,1,63,13.25,75.48,71.4,7,7,2,0,0,,0
1779520113.918,C2,P1_dynamic_multi_person_C2,1,64,13.18,75.87,75.0,7,7,1,0,0,,0
1779520114.005,C2,P1_dynamic_multi_person_C2,1,65,13.26,75.4,69.7,6,6,0,0,0,,0
1779520114.091,C2,P1_dynamic_multi_person_C2,1,66,13.32,75.05,72.2,8,8,0,0,0,,0
1779520114.178,C2,P1_dynamic_multi_person_C2,1,67,13.39,74.68,72.2,7,7,1,0,0,,0
1779520114.265,C2,P1_dynamic_multi_person_C2,1,68,13.07,76.53,71.4,8,8,0,0,0,,0
1779520114.352,C2,P1_dynamic_multi_person_C2,1,69,13.3,75.19,67.7,7,7,0,0,0,,0
1779520114.438,C2,P1_dynamic_multi_person_C2,1,70,13.37,74.79,73.7,6,6,0,0,0,,0
1779520114.524,C2,P1_dynamic_multi_person_C2,1,71,13.45,74.36,66.7,6,6,0,0,0,,0
1779520114.611,C2,P1_dynamic_multi_person_C2,1,72,13.25,75.46,75.0,5,5,0,0,0,,0
1779520114.698,C2,P1_dynamic_multi_person_C2,1,73,13.31,75.12,73.0,8,8,0,0,0,,0
1779520114.783,C2,P1_dynamic_multi_person_C2,1,74,13.43,74.44,64.5,7,7,0,0,0,,0
1779520114.87,C2,P1_dynamic_multi_person_C2,1,75,13.29,75.22,71.4,7,7,0,0,0,,0
1779520114.957,C2,P1_dynamic_multi_person_C2,1,76,13.25,75.48,72.7,7,7,0,0,0,,0
1779520115.044,C2,P1_dynamic_multi_person_C2,1,77,13.2,75.75,71.4,7,7,1,0,0,,0
1779520115.13,C2,P1_dynamic_multi_person_C2,1,78,13.34,74.99,71.4,6,6,0,0,0,,0
1779520115.222,C2,P1_dynamic_multi_person_C2,1,79,12.51,79.9,72.2,7,7,0,0,0,,0
1779520115.319,C2,P1_dynamic_multi_person_C2,1,80,11.69,85.52,73.7,5,5,1,0,0,,0
1779520115.406,C2,P1_dynamic_multi_person_C2,1,81,13.32,75.06,73.0,3,3,0,0,0,,0
1779520115.492,C2,P1_dynamic_multi_person_C2,1,82,13.43,74.45,70.0,6,6,0,0,0,,0
1779520115.578,C2,P1_dynamic_multi_person_C2,1,83,13.31,75.14,73.0,6,6,1,0,0,,0
1779520115.665,C2,P1_dynamic_multi_person_C2,1,84,13.18,75.84,74.3,4,4,0,0,0,,0
1779520115.752,C2,P1_dynamic_multi_person_C2,1,85,13.35,74.92,68.7,7,7,0,0,0,,0
1779520115.838,C2,P1_dynamic_multi_person_C2,1,86,13.29,75.25,70.6,4,4,1,0,0,,0
1779520115.925,C2,P1_dynamic_multi_person_C2,1,87,13.31,75.13,69.7,5,5,1,0,0,,0
1779520116.013,C2,P1_dynamic_multi_person_C2,1,88,13.12,76.2,76.3,7,7,0,0,0,,0
1779520116.099,C2,P1_dynamic_multi_person_C2,1,89,13.25,75.46,71.4,7,7,1,0,0,,0
1779520116.186,C2,P1_dynamic_multi_person_C2,1,90,13.32,75.07,69.4,7,7,1,0,0,,0
1779520116.277,C2,P1_dynamic_multi_person_C2,1,91,12.87,77.71,69.4,6,6,0,0,0,,0
1779520116.364,C2,P1_dynamic_multi_person_C2,1,92,13.18,75.87,75.0,5,5,1,0,0,,0
1779520116.451,C2,P1_dynamic_multi_person_C2,1,93,13.26,75.44,74.3,8,8,2,0,0,,0
1779520116.537,C2,P1_dynamic_multi_person_C2,1,94,13.39,74.71,67.6,6,6,0,0,0,,0
1779520116.623,C2,P1_dynamic_multi_person_C2,1,95,13.44,74.41,71.4,6,6,1,0,0,,0
1779520116.709,C2,P1_dynamic_multi_person_C2,1,96,13.28,75.28,73.5,8,8,4,0,0,,0
1779520116.796,C2,P1_dynamic_multi_person_C2,1,97,13.33,75.03,68.7,8,8,1,0,0,,0
1779520116.881,C2,P1_dynamic_multi_person_C2,1,98,13.43,74.47,71.4,8,8,0,0,0,,0
1779520116.968,C2,P1_dynamic_multi_person_C2,1,99,13.27,75.38,71.4,7,7,0,0,0,,0
1779520117.056,C2,P1_dynamic_multi_person_C2,1,100,13.05,76.61,75.7,7,7,0,0,0,,0
1779520117.142,C2,P1_dynamic_multi_person_C2,1,101,13.32,75.05,73.0,8,8,0,0,0,,0
1779520117.23,C2,P1_dynamic_multi_person_C2,1,102,13.05,76.63,70.3,6,6,0,0,0,,0
1779520117.316,C2,P1_dynamic_multi_person_C2,1,103,13.44,74.41,67.7,5,5,0,0,0,,0
1779520117.403,C2,P1_dynamic_multi_person_C2,1,104,13.28,75.31,78.4,6,6,1,0,0,,0
1779520117.49,C2,P1_dynamic_multi_person_C2,1,105,13.14,76.07,70.6,6,6,0,0,0,,0
1779520117.576,C2,P1_dynamic_multi_person_C2,1,106,13.35,74.9,69.7,7,7,0,0,0,,0
1779520117.663,C2,P1_dynamic_multi_person_C2,1,107,13.32,75.07,73.0,6,6,0,0,0,,0
1779520117.75,C2,P1_dynamic_multi_person_C2,1,108,13.25,75.46,71.9,6,6,0,0,0,,0
1779520117.837,C2,P1_dynamic_multi_person_C2,1,109,13.21,75.67,71.4,6,6,0,0,0,,0
1779520117.923,C2,P1_dynamic_multi_person_C2,1,110,13.32,75.05,73.7,4,4,0,0,0,,0
1779520118.01,C2,P1_dynamic_multi_person_C2,1,111,13.23,75.57,71.4,5,5,0,0,0,,0
1779520118.097,C2,P1_dynamic_multi_person_C2,1,112,13.19,75.82,72.2,6,6,0,0,0,,0
1779520118.185,C2,P1_dynamic_multi_person_C2,1,113,13.2,75.76,72.7,5,5,1,0,0,,0
1779520118.274,C2,P1_dynamic_multi_person_C2,1,114,13.11,76.29,69.4,5,5,2,0,0,,0
1779520118.361,C2,P1_dynamic_multi_person_C2,1,115,13.29,75.22,70.6,10,10,4,0,0,,0
1779520118.448,C2,P1_dynamic_multi_person_C2,1,116,13.13,76.15,74.3,9,9,0,0,0,,0
1779520118.536,C2,P1_dynamic_multi_person_C2,1,117,13.21,75.69,75.0,11,11,3,0,0,,0
1779520118.622,C2,P1_dynamic_multi_person_C2,1,118,13.38,74.75,71.4,10,10,0,0,0,,0
1779520118.708,C2,P1_dynamic_multi_person_C2,1,119,13.26,75.39,66.7,10,10,0,0,0,,0
1779520118.796,C2,P1_dynamic_multi_person_C2,1,120,13.03,76.72,75.0,9,9,0,0,0,,0
1779520118.888,C2,P1_dynamic_multi_person_C2,1,121,12.45,80.33,69.4,8,8,0,0,0,,0
1779520118.978,C2,P1_dynamic_multi_person_C2,1,122,12.65,79.04,69.2,6,6,0,0,0,,0
1779520119.065,C2,P1_dynamic_multi_person_C2,1,123,13.3,75.16,70.6,8,8,0,0,0,,0
1779520119.152,C2,P1_dynamic_multi_person_C2,1,124,13.18,75.89,75.0,7,7,0,0,0,,0
1779520119.243,C2,P1_dynamic_multi_person_C2,1,125,12.48,80.15,67.6,4,4,0,0,0,,0
1779520119.344,C2,P1_dynamic_multi_person_C2,1,126,11.26,88.81,55.6,3,3,0,0,0,,0
1779520119.434,C2,P1_dynamic_multi_person_C2,1,127,12.62,79.21,66.7,5,5,0,0,0,,0
1779520119.523,C2,P1_dynamic_multi_person_C2,1,128,12.95,77.2,72.2,4,4,0,0,0,,0
1779520119.611,C2,P1_dynamic_multi_person_C2,1,129,13.2,75.78,69.4,6,6,0,0,0,,0
1779520119.697,C2,P1_dynamic_multi_person_C2,1,130,13.3,75.21,69.7,5,5,0,0,0,,0
1779520119.784,C2,P1_dynamic_multi_person_C2,1,131,13.31,75.11,69.7,3,3,0,0,0,,0
1779520119.871,C2,P1_dynamic_multi_person_C2,1,132,13.22,75.64,77.1,5,5,0,0,0,,0
1779520119.957,C2,P1_dynamic_multi_person_C2,1,133,13.27,75.34,71.4,3,3,0,0,0,,0
1779520120.044,C2,P1_dynamic_multi_person_C2,1,134,13.31,75.13,69.7,3,3,0,0,0,,0
1779520120.13,C2,P1_dynamic_multi_person_C2,1,135,13.34,74.95,73.0,4,4,0,0,0,,0
1779520120.223,C2,P1_dynamic_multi_person_C2,1,136,12.24,81.67,75.0,5,5,1,0,0,,0
1779520120.319,C2,P1_dynamic_multi_person_C2,1,137,11.97,83.53,74.4,4,4,0,0,0,,0
1779520120.405,C2,P1_dynamic_multi_person_C2,1,138,13.41,74.59,69.7,3,3,0,0,0,,0
1779520120.491,C2,P1_dynamic_multi_person_C2,1,139,13.33,75.02,72.2,5,5,0,0,0,,0
1779520120.579,C2,P1_dynamic_multi_person_C2,1,140,13.15,76.02,75.0,6,6,0,0,0,,0
1779520120.665,C2,P1_dynamic_multi_person_C2,1,141,13.28,75.32,69.7,5,5,0,0,0,,0
1779520120.751,C2,P1_dynamic_multi_person_C2,1,142,13.4,74.61,71.4,6,6,1,0,0,,0
1779520120.839,C2,P1_dynamic_multi_person_C2,1,143,13.04,76.66,72.2,5,5,0,0,0,,0
1779520120.927,C2,P1_dynamic_multi_person_C2,1,144,13.16,75.99,75.0,4,4,0,0,0,,0
1779520121.013,C2,P1_dynamic_multi_person_C2,1,145,13.3,75.2,73.5,4,4,0,0,0,,0
1779520121.099,C2,P1_dynamic_multi_person_C2,1,146,13.41,74.55,68.6,4,4,0,0,0,,0
1779520121.185,C2,P1_dynamic_multi_person_C2,1,147,13.37,74.79,71.4,5,5,0,0,0,,0
1779520121.277,C2,P1_dynamic_multi_person_C2,1,148,12.58,79.48,75.0,6,6,1,0,0,,0
1779520121.363,C2,P1_dynamic_multi_person_C2,1,149,13.28,75.3,70.6,5,5,1,0,0,,0
1779520121.45,C2,P1_dynamic_multi_person_C2,1,150,13.31,75.14,70.6,4,4,0,0,0,,0
1779520121.537,C2,P1_dynamic_multi_person_C2,1,151,13.44,74.41,70.6,5,5,0,0,0,,0
1779520121.625,C2,P1_dynamic_multi_person_C2,1,152,13.09,76.37,73.5,5,5,0,0,0,,0
1779520121.711,C2,P1_dynamic_multi_person_C2,1,153,13.36,74.86,73.0,5,5,1,0,0,,0
1779520121.796,C2,P1_dynamic_multi_person_C2,1,154,13.5,74.05,68.7,6,6,1,0,0,,0
1779520121.882,C2,P1_dynamic_multi_person_C2,1,155,13.44,74.39,69.7,8,8,1,0,0,,0
1779520121.969,C2,P1_dynamic_multi_person_C2,1,156,13.24,75.51,69.7,7,7,0,0,0,,0
1779520122.055,C2,P1_dynamic_multi_person_C2,1,157,13.36,74.87,75.7,5,5,0,0,0,,0
1779520122.141,C2,P1_dynamic_multi_person_C2,1,158,13.34,74.98,71.4,5,5,0,0,0,,0
1779520122.229,C2,P1_dynamic_multi_person_C2,1,159,13.1,76.34,69.7,5,5,0,0,0,,0
1779520122.315,C2,P1_dynamic_multi_person_C2,1,160,13.3,75.18,75.0,6,6,1,0,0,,0
1779520122.402,C2,P1_dynamic_multi_person_C2,1,161,13.25,75.46,73.5,4,4,0,0,0,,0
1779520122.488,C2,P1_dynamic_multi_person_C2,1,162,13.44,74.38,67.6,5,5,0,0,0,,0
1779520122.575,C2,P1_dynamic_multi_person_C2,1,163,13.22,75.65,72.2,5,5,0,0,0,,0
1779520122.662,C2,P1_dynamic_multi_person_C2,1,164,13.24,75.51,71.9,6,6,0,0,0,,0
1779520122.748,C2,P1_dynamic_multi_person_C2,1,165,13.3,75.18,69.0,5,5,0,0,0,,0
1779520122.834,C2,P1_dynamic_multi_person_C2,1,166,13.4,74.62,70.3,4,4,0,0,0,,0
1779520122.921,C2,P1_dynamic_multi_person_C2,1,167,13.38,74.75,70.6,5,5,1,0,0,,0
1779520123.007,C2,P1_dynamic_multi_person_C2,1,168,13.39,74.67,74.3,6,6,1,0,0,,0
1779520123.093,C2,P1_dynamic_multi_person_C2,1,169,13.31,75.13,72.7,7,7,0,0,0,,0
1779520123.179,C2,P1_dynamic_multi_person_C2,1,170,13.34,74.98,73.7,5,5,0,0,0,,0
1779520123.266,C2,P1_dynamic_multi_person_C2,1,171,13.19,75.83,70.6,4,4,0,0,0,,0
1779520123.354,C2,P1_dynamic_multi_person_C2,1,172,13.17,75.94,72.7,4,4,0,0,0,,0
1779520123.441,C2,P1_dynamic_multi_person_C2,1,173,13.22,75.62,69.7,4,4,0,0,0,,0
1779520123.527,C2,P1_dynamic_multi_person_C2,1,174,13.27,75.34,73.0,5,5,0,0,0,,0
1779520123.615,C2,P1_dynamic_multi_person_C2,1,175,13.18,75.85,72.2,5,5,2,0,0,,0
1779520123.703,C2,P1_dynamic_multi_person_C2,1,176,13.09,76.36,75.0,4,4,0,0,0,,0
1779520123.79,C2,P1_dynamic_multi_person_C2,1,177,13.15,76.02,70.6,4,4,0,0,0,,0
1779520123.876,C2,P1_dynamic_multi_person_C2,1,178,13.38,74.74,69.7,4,4,0,0,0,,0
1779520123.962,C2,P1_dynamic_multi_person_C2,1,179,13.42,74.53,71.4,5,5,2,0,0,,0
1779520124.049,C2,P1_dynamic_multi_person_C2,1,180,13.23,75.56,73.5,5,5,1,0,0,,0
1779520124.137,C2,P1_dynamic_multi_person_C2,1,181,13.27,75.37,71.4,6,6,2,0,0,,0
1779520124.225,C2,P1_dynamic_multi_person_C2,1,182,12.95,77.21,72.2,7,7,1,0,0,,0
1779520124.313,C2,P1_dynamic_multi_person_C2,1,183,13.15,76.02,71.4,5,5,0,0,0,,0
1779520124.4,C2,P1_dynamic_multi_person_C2,1,184,13.11,76.25,73.7,6,6,0,0,0,,0
1779520124.488,C2,P1_dynamic_multi_person_C2,1,185,13.16,75.99,73.0,8,8,1,0,0,,0
1779520124.575,C2,P1_dynamic_multi_person_C2,1,186,13.19,75.83,71.4,7,7,0,0,0,,0
1779520124.661,C2,P1_dynamic_multi_person_C2,1,187,13.28,75.28,70.6,7,7,1,0,0,,0
1779520124.748,C2,P1_dynamic_multi_person_C2,1,188,13.22,75.64,71.9,7,7,2,0,0,,0
1779520124.835,C2,P1_dynamic_multi_person_C2,1,189,13.28,75.32,71.4,8,8,2,0,0,,0
1779520124.92,C2,P1_dynamic_multi_person_C2,1,190,13.52,73.94,69.7,7,7,0,0,0,,0
1779520125.006,C2,P1_dynamic_multi_person_C2,1,191,13.39,74.66,70.6,5,5,1,0,0,,0
1779520125.094,C2,P1_dynamic_multi_person_C2,1,192,13.01,76.85,75.0,7,7,1,0,0,,0
1779520125.181,C2,P1_dynamic_multi_person_C2,1,193,13.13,76.16,68.8,8,8,0,0,0,,0
1779520125.288,C2,P1_dynamic_multi_person_C2,1,194,10.49,95.31,67.4,8,8,0,0,0,,0
1779520125.378,C2,P1_dynamic_multi_person_C2,1,195,12.64,79.13,70.3,8,8,2,0,0,,0
1779520125.465,C2,P1_dynamic_multi_person_C2,1,196,13.15,76.07,72.7,4,4,1,0,0,,0
1779520125.552,C2,P1_dynamic_multi_person_C2,1,197,13.18,75.85,69.7,4,4,2,0,0,,0
1779520125.639,C2,P1_dynamic_multi_person_C2,1,198,13.24,75.55,72.2,6,6,1,0,0,,0
1779520125.725,C2,P1_dynamic_multi_person_C2,1,199,13.48,74.18,70.6,5,5,0,0,0,,0
1779520125.813,C2,P1_dynamic_multi_person_C2,1,200,12.94,77.28,76.3,6,6,0,0,0,,0
1779520125.899,C2,P1_dynamic_multi_person_C2,1,201,13.36,74.86,71.4,5,5,2,0,0,,0
1779520125.985,C2,P1_dynamic_multi_person_C2,1,202,13.4,74.65,71.4,6,6,0,0,0,,0
1779520126.071,C2,P1_dynamic_multi_person_C2,1,203,13.41,74.59,72.2,8,8,1,0,0,,0
1779520126.158,C2,P1_dynamic_multi_person_C2,1,204,13.2,75.75,73.5,4,4,0,0,0,,0
1779520126.248,C2,P1_dynamic_multi_person_C2,1,205,12.67,78.93,72.2,4,4,0,0,0,,0
1779520126.335,C2,P1_dynamic_multi_person_C2,1,206,13.23,75.59,72.2,6,6,1,0,0,,0
1779520126.422,C2,P1_dynamic_multi_person_C2,1,207,13.23,75.6,69.7,7,7,0,0,0,,0
1779520126.509,C2,P1_dynamic_multi_person_C2,1,208,13.16,75.99,74.3,8,8,1,0,0,,0
1779520126.596,C2,P1_dynamic_multi_person_C2,1,209,13.29,75.27,70.0,5,5,1,0,0,,0
1779520126.681,C2,P1_dynamic_multi_person_C2,1,210,13.6,73.52,69.4,5,5,0,0,0,,0
1779520126.767,C2,P1_dynamic_multi_person_C2,1,211,13.44,74.4,75.0,8,8,1,0,0,,0
1779520126.855,C2,P1_dynamic_multi_person_C2,1,212,13.13,76.18,74.3,6,6,0,0,0,,0
1779520126.941,C2,P1_dynamic_multi_person_C2,1,213,13.28,75.3,70.6,7,7,2,0,0,,0
1779520127.028,C2,P1_dynamic_multi_person_C2,1,214,13.33,75.0,70.6,10,10,4,0,0,,0
1779520127.113,C2,P1_dynamic_multi_person_C2,1,215,13.47,74.26,71.4,5,5,0,0,0,,0
1779520127.2,C2,P1_dynamic_multi_person_C2,1,216,13.21,75.68,77.8,3,3,0,0,0,,0
1779520127.288,C2,P1_dynamic_multi_person_C2,1,217,13.13,76.14,72.2,7,7,0,0,0,,0
1779520127.374,C2,P1_dynamic_multi_person_C2,1,218,13.42,74.5,70.6,6,6,0,0,0,,0
1779520127.461,C2,P1_dynamic_multi_person_C2,1,219,13.18,75.88,67.7,7,7,0,0,0,,0
1779520127.548,C2,P1_dynamic_multi_person_C2,1,220,13.21,75.71,75.0,5,5,0,0,0,,0
1779520127.635,C2,P1_dynamic_multi_person_C2,1,221,13.13,76.14,72.2,7,7,0,0,0,,0
1779520127.722,C2,P1_dynamic_multi_person_C2,1,222,13.23,75.56,69.7,7,7,0,0,0,,0
1779520127.809,C2,P1_dynamic_multi_person_C2,1,223,13.26,75.42,69.7,5,5,0,0,0,,0
1779520127.897,C2,P1_dynamic_multi_person_C2,1,224,13.1,76.35,75.0,4,4,0,0,0,,0
1779520127.983,C2,P1_dynamic_multi_person_C2,1,225,13.24,75.51,73.0,5,5,0,0,0,,0
1779520128.07,C2,P1_dynamic_multi_person_C2,1,226,13.31,75.11,70.6,4,4,0,0,0,,0
1779520128.156,C2,P1_dynamic_multi_person_C2,1,227,13.35,74.91,68.7,6,6,2,0,0,,0
1779520128.245,C2,P1_dynamic_multi_person_C2,1,228,12.91,77.48,75.0,7,7,0,0,0,,0
1779520128.332,C2,P1_dynamic_multi_person_C2,1,229,13.31,75.12,70.6,4,4,0,0,0,,0
1779520128.418,C2,P1_dynamic_multi_person_C2,1,230,13.35,74.88,73.0,4,4,0,0,0,,0
1779520128.505,C2,P1_dynamic_multi_person_C2,1,231,13.22,75.64,71.4,5,5,0,0,0,,0
1779520128.592,C2,P1_dynamic_multi_person_C2,1,232,13.25,75.48,75.0,5,5,1,0,0,,0
1779520128.679,C2,P1_dynamic_multi_person_C2,1,233,13.23,75.6,74.3,5,5,0,0,0,,0
1779520128.765,C2,P1_dynamic_multi_person_C2,1,234,13.3,75.19,68.6,5,5,0,0,0,,0
1779520128.851,C2,P1_dynamic_multi_person_C2,1,235,13.42,74.5,72.7,4,4,0,0,0,,0
1779520128.939,C2,P1_dynamic_multi_person_C2,1,236,13.06,76.59,75.0,4,4,0,0,0,,0
1779520129.026,C2,P1_dynamic_multi_person_C2,1,237,13.22,75.61,72.2,4,4,1,0,0,,0
1779520129.112,C2,P1_dynamic_multi_person_C2,1,238,13.31,75.14,71.0,5,5,1,0,0,,0
1779520129.2,C2,P1_dynamic_multi_person_C2,1,239,13.07,76.53,72.2,5,5,0,0,0,,0
1779520129.287,C2,P1_dynamic_multi_person_C2,1,240,13.1,76.34,73.5,5,5,0,0,0,,0
1779520129.375,C2,P1_dynamic_multi_person_C2,1,241,13.22,75.62,72.2,5,5,0,0,0,,0
1779520129.461,C2,P1_dynamic_multi_person_C2,1,242,13.37,74.79,72.2,4,4,0,0,0,,0
1779520129.547,C2,P1_dynamic_multi_person_C2,1,243,13.3,75.2,70.6,4,4,0,0,0,,0
1779520129.635,C2,P1_dynamic_multi_person_C2,1,244,13.15,76.03,74.3,4,4,0,0,0,,0
1779520129.721,C2,P1_dynamic_multi_person_C2,1,245,13.3,75.17,71.4,5,5,3,0,0,,0
1779520129.808,C2,P1_dynamic_multi_person_C2,1,246,13.37,74.8,70.6,5,5,1,0,0,,0
1779520129.893,C2,P1_dynamic_multi_person_C2,1,247,13.43,74.48,72.2,5,5,0,0,0,,0
1779520129.98,C2,P1_dynamic_multi_person_C2,1,248,13.22,75.64,71.9,5,5,0,0,0,,0
1779520130.068,C2,P1_dynamic_multi_person_C2,1,249,13.16,75.97,71.4,5,5,0,0,0,,0
1779520130.154,C2,P1_dynamic_multi_person_C2,1,250,13.3,75.18,73.7,5,5,1,0,0,,0
