timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293263.313,old,S3_multi_person,1,95,11.86,84.33,56.3,4,5,12,4,0,0,0,
1779293263.398,old,S3_multi_person,1,96,11.92,83.89,56.3,4,5,12,4,0,0,0,
1779293263.482,old,S3_multi_person,1,97,12.0,83.35,57.6,4,5,12,4,0,0,0,
1779293263.567,old,S3_multi_person,1,98,11.91,83.93,58.8,3,5,12,3,0,0,0,
1779293263.651,old,S3_multi_person,1,99,11.95,83.67,61.1,3,5,12,3,0,0,0,
1779293263.736,old,S3_multi_person,1,100,12.01,83.3,54.8,3,5,12,3,0,0,0,
1779293263.82,old,S3_multi_person,1,101,11.93,83.83,56.3,4,5,12,4,0,0,0,
1779293263.904,old,S3_multi_person,1,102,12.02,83.19,57.6,3,5,12,3,0,0,0,
1779293263.989,old,S3_multi_person,1,103,11.94,83.73,60.0,3,5,12,3,0,0,0,
1779293264.073,old,S3_multi_person,1,104,12.06,82.95,57.6,3,5,12,3,0,0,0,
1779293264.159,old,S3_multi_person,1,105,11.95,83.7,61.1,4,5,12,4,1,0,0,
1779293264.246,old,S3_multi_person,1,106,11.6,86.18,58.8,3,5,12,3,0,0,0,
1779293264.331,old,S3_multi_person,1,107,11.9,84.05,59.5,3,5,12,3,0,0,0,
1779293264.416,old,S3_multi_person,1,108,12.0,83.3,56.3,2,4,12,2,0,0,0,
1779293264.5,old,S3_multi_person,1,109,12.07,82.88,58.8,3,4,12,3,0,0,0,
1779293264.585,old,S3_multi_person,1,110,11.97,83.52,57.6,2,4,12,2,0,0,0,
1779293264.669,old,S3_multi_person,1,111,12.04,83.06,57.6,2,4,12,2,0,0,0,
1779293264.758,old,S3_multi_person,1,112,11.39,87.78,65.7,2,4,12,2,0,0,0,
1779293264.843,old,S3_multi_person,1,113,11.92,83.9,60.0,2,4,12,2,0,0,0,
1779293264.929,old,S3_multi_person,1,114,11.84,84.47,57.6,2,4,12,2,0,0,0,
1779293265.015,old,S3_multi_person,1,115,11.82,84.61,58.3,2,4,12,2,0,0,0,
1779293265.099,old,S3_multi_person,1,116,11.98,83.44,56.3,2,3,12,2,0,0,0,
1779293265.183,old,S3_multi_person,1,117,12.0,83.31,58.8,2,3,12,2,0,0,0,
1779293265.27,old,S3_multi_person,1,118,11.64,85.91,54.8,3,4,13,3,1,0,0,
1779293265.354,old,S3_multi_person,1,119,12.03,83.12,61.1,2,4,13,2,0,0,0,
1779293265.439,old,S3_multi_person,1,120,11.99,83.41,61.1,2,3,13,2,0,0,0,
1779293265.525,old,S3_multi_person,1,121,11.84,84.43,57.6,3,4,14,3,1,0,0,
1779293265.61,old,S3_multi_person,1,122,11.97,83.51,60.0,2,4,14,2,0,0,0,
1779293265.694,old,S3_multi_person,1,123,11.99,83.41,60.0,3,4,14,3,0,0,0,
1779293265.78,old,S3_multi_person,1,124,11.79,84.83,57.6,3,4,14,3,0,0,0,
1779293265.865,old,S3_multi_person,1,125,11.99,83.37,58.8,3,4,14,3,0,0,0,
1779293265.949,old,S3_multi_person,1,126,11.98,83.48,56.3,3,4,14,3,0,0,0,
1779293266.034,old,S3_multi_person,1,127,11.89,84.08,58.8,3,4,14,3,0,0,0,
1779293266.119,old,S3_multi_person,1,128,11.94,83.72,56.3,3,4,14,3,0,0,0,
1779293266.205,old,S3_multi_person,1,129,11.81,84.7,55.9,3,3,14,3,0,0,0,
1779293266.29,old,S3_multi_person,1,130,11.98,83.46,58.8,3,3,14,3,0,0,0,
1779293266.374,old,S3_multi_person,1,131,11.99,83.43,60.0,3,3,14,3,0,0,0,
1779293266.46,old,S3_multi_person,1,132,11.82,84.63,58.8,2,3,14,2,0,0,0,
1779293266.546,old,S3_multi_person,1,133,11.85,84.39,56.3,2,3,14,2,0,0,0,
1779293266.63,old,S3_multi_person,1,134,12.04,83.03,62.2,2,3,14,2,0,0,0,
1779293266.715,old,S3_multi_person,1,135,11.85,84.38,60.0,2,3,14,2,0,0,0,
1779293266.801,old,S3_multi_person,1,136,11.88,84.17,58.3,2,3,14,2,0,0,0,
1779293266.885,old,S3_multi_person,1,137,11.97,83.54,54.8,2,3,14,2,0,0,0,
1779293266.97,old,S3_multi_person,1,138,11.95,83.66,61.1,2,3,14,2,0,0,0,
1779293267.055,old,S3_multi_person,1,139,12.02,83.16,61.1,3,3,14,3,0,0,0,
1779293267.14,old,S3_multi_person,1,140,11.85,84.41,57.6,3,3,14,3,0,0,0,
1779293267.227,old,S3_multi_person,1,141,11.67,85.67,56.3,2,3,14,2,0,0,0,
1779293267.312,old,S3_multi_person,1,142,11.96,83.64,57.6,2,3,14,2,0,0,0,
1779293267.397,old,S3_multi_person,1,143,11.89,84.07,56.3,2,3,14,2,0,0,0,
1779293267.483,old,S3_multi_person,1,144,11.71,85.4,57.1,3,3,14,3,0,0,0,
1779293267.57,old,S3_multi_person,1,145,11.63,85.96,60.0,3,3,14,3,0,0,0,
1779293267.657,old,S3_multi_person,1,146,11.71,85.4,60.0,3,3,14,3,0,0,0,
1779293267.742,old,S3_multi_person,1,147,11.8,84.74,57.1,2,3,14,2,0,0,0,
1779293267.827,old,S3_multi_person,1,148,11.98,83.46,63.2,3,3,14,3,0,0,0,
1779293267.911,old,S3_multi_person,1,149,12.06,82.89,61.1,3,3,14,3,0,0,0,
1779293267.995,old,S3_multi_person,1,150,11.94,83.78,60.0,3,3,14,3,0,0,0,
1779293268.085,old,S3_multi_person,1,151,11.34,88.17,57.6,3,3,14,3,0,0,0,
1779293268.171,old,S3_multi_person,1,152,11.77,84.96,58.8,3,3,14,3,0,0,0,
1779293268.259,old,S3_multi_person,1,153,11.48,87.12,54.5,2,3,14,2,0,0,0,
1779293268.345,old,S3_multi_person,1,154,11.77,84.97,58.8,3,3,14,3,0,0,0,
1779293268.43,old,S3_multi_person,1,155,11.88,84.16,57.6,3,3,14,3,0,0,0,
1779293268.515,old,S3_multi_person,1,156,11.91,83.99,58.8,3,3,14,3,0,0,0,
1779293268.599,old,S3_multi_person,1,157,12.0,83.3,56.3,3,3,14,3,0,0,0,
1779293268.684,old,S3_multi_person,1,158,11.99,83.4,54.8,3,3,14,3,0,0,0,
1779293268.769,old,S3_multi_person,1,159,11.98,83.45,56.3,3,3,14,3,0,0,0,
1779293268.853,old,S3_multi_person,1,160,12.02,83.18,58.8,3,3,14,3,0,0,0,
1779293268.937,old,S3_multi_person,1,161,12.0,83.3,56.3,3,3,14,3,0,0,0,
1779293269.022,old,S3_multi_person,1,162,11.97,83.52,58.8,3,3,14,3,0,0,0,
1779293269.106,old,S3_multi_person,1,163,12.01,83.28,60.0,3,3,14,3,0,0,0,
1779293269.191,old,S3_multi_person,1,164,11.97,83.57,61.1,3,3,14,3,0,0,0,
1779293269.277,old,S3_multi_person,1,165,11.74,85.16,57.6,3,3,14,3,0,0,0,
1779293269.362,old,S3_multi_person,1,166,11.99,83.38,58.8,3,3,14,3,0,0,0,
1779293269.447,old,S3_multi_person,1,167,11.94,83.72,61.1,3,3,14,3,0,0,0,
1779293269.531,old,S3_multi_person,1,168,11.93,83.8,58.8,2,3,14,2,0,0,0,
1779293269.616,old,S3_multi_person,1,169,11.97,83.54,57.6,2,3,14,2,0,0,0,
1779293269.706,old,S3_multi_person,1,170,11.28,88.69,63.9,2,3,14,2,0,0,0,
1779293269.791,old,S3_multi_person,1,171,11.93,83.79,61.1,2,3,14,2,0,0,0,
1779293269.876,old,S3_multi_person,1,172,11.9,84.0,56.3,2,3,14,2,0,0,0,
1779293269.96,old,S3_multi_person,1,173,12.01,83.3,54.8,2,3,14,2,0,0,0,
1779293270.045,old,S3_multi_person,1,174,11.97,83.53,56.3,2,3,14,2,0,0,0,
1779293270.13,old,S3_multi_person,1,175,11.94,83.75,54.8,2,3,14,2,0,0,0,
1779293270.216,old,S3_multi_person,1,176,11.77,84.95,60.5,2,3,14,2,0,0,0,
1779293270.3,old,S3_multi_person,1,177,12.0,83.31,56.3,2,3,14,2,0,0,0,
1779293270.386,old,S3_multi_person,1,178,11.85,84.35,54.8,2,2,14,2,0,0,0,
1779293270.471,old,S3_multi_person,1,179,11.91,83.96,60.0,2,2,14,2,0,0,0,
1779293270.556,old,S3_multi_person,1,180,11.91,83.94,58.8,3,3,15,3,1,0,0,
1779293270.642,old,S3_multi_person,1,181,11.8,84.74,53.3,3,3,15,3,0,0,0,
1779293270.73,old,S3_multi_person,1,182,11.44,87.38,60.5,3,3,15,3,0,0,0,
1779293270.815,old,S3_multi_person,1,183,11.96,83.61,60.0,3,3,15,3,0,0,0,
1779293270.899,old,S3_multi_person,1,184,12.0,83.35,56.3,3,3,15,3,0,0,0,
1779293270.984,old,S3_multi_person,1,185,11.96,83.61,57.6,3,3,15,3,0,0,0,
1779293271.069,old,S3_multi_person,1,186,12.0,83.33,57.6,3,4,16,3,1,0,0,
1779293271.153,old,S3_multi_person,1,187,11.95,83.65,58.8,3,4,16,3,1,1,0.775,Person very close ahead
1779293271.241,old,S3_multi_person,1,188,11.54,86.68,61.1,2,4,16,2,0,0,0,
1779293271.326,old,S3_multi_person,1,189,11.88,84.19,57.1,3,4,16,3,0,0,0,
1779293271.411,old,S3_multi_person,1,190,11.96,83.6,60.0,3,4,16,3,0,0,0,
1779293271.496,old,S3_multi_person,1,191,11.95,83.65,56.3,2,4,16,2,0,0,0,
1779293271.581,old,S3_multi_person,1,192,11.88,84.17,58.8,3,4,16,3,0,0,0,
1779293271.666,old,S3_multi_person,1,193,11.99,83.41,60.0,2,4,16,2,0,0,0,
1779293271.751,old,S3_multi_person,1,194,11.87,84.28,60.0,3,4,16,3,0,0,0,
1779293271.836,old,S3_multi_person,1,195,11.93,83.8,58.8,2,4,16,2,0,0,0,
