timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293747.85,bytetrack,S3_multi_person,1,105,11.64,85.89,57.1,3,3,6,3,0,0,0,
1779293747.936,bytetrack,S3_multi_person,1,106,11.82,84.6,60.5,3,3,6,3,0,0,0,
1779293748.022,bytetrack,S3_multi_person,1,107,11.79,84.83,56.3,3,3,6,3,0,0,0,
1779293748.108,bytetrack,S3_multi_person,1,108,11.67,85.72,59.5,2,2,6,2,0,0,0,
1779293748.196,bytetrack,S3_multi_person,1,109,11.58,86.34,58.8,3,3,6,3,0,0,0,
1779293748.285,bytetrack,S3_multi_person,1,110,11.39,87.81,57.1,2,2,6,2,0,0,0,
1779293748.372,bytetrack,S3_multi_person,1,111,11.62,86.07,55.9,2,2,6,2,0,0,0,
1779293748.457,bytetrack,S3_multi_person,1,112,11.85,84.37,54.8,2,2,6,2,0,0,0,
1779293748.542,bytetrack,S3_multi_person,1,113,11.81,84.64,54.8,2,2,6,2,0,0,0,
1779293748.628,bytetrack,S3_multi_person,1,114,11.87,84.23,59.5,2,2,6,2,0,0,0,
1779293748.713,bytetrack,S3_multi_person,1,115,11.82,84.62,54.8,2,2,6,2,0,0,0,
1779293748.798,bytetrack,S3_multi_person,1,116,11.85,84.4,58.8,2,2,6,2,0,0,0,
1779293748.884,bytetrack,S3_multi_person,1,117,11.8,84.72,59.5,2,2,6,2,0,0,0,
1779293748.969,bytetrack,S3_multi_person,1,118,11.84,84.46,56.3,2,2,6,2,0,0,0,
1779293749.055,bytetrack,S3_multi_person,1,119,11.84,84.47,58.8,2,2,6,2,0,0,0,
1779293749.14,bytetrack,S3_multi_person,1,120,11.84,84.49,58.3,2,2,6,2,0,0,0,
1779293749.246,bytetrack,S3_multi_person,1,121,9.54,104.79,61.0,3,3,6,3,0,0,0,
1779293749.333,bytetrack,S3_multi_person,1,122,11.66,85.73,60.0,2,2,6,2,0,0,0,
1779293749.418,bytetrack,S3_multi_person,1,123,11.82,84.57,54.5,3,3,6,3,0,0,0,
1779293749.504,bytetrack,S3_multi_person,1,124,11.8,84.76,60.0,3,3,6,3,0,0,0,
1779293749.59,bytetrack,S3_multi_person,1,125,11.79,84.78,57.1,3,3,6,3,0,0,0,
1779293749.676,bytetrack,S3_multi_person,1,126,11.81,84.68,60.0,3,3,6,3,0,0,0,
1779293749.762,bytetrack,S3_multi_person,1,127,11.78,84.9,55.9,3,3,6,3,0,0,0,
1779293749.847,bytetrack,S3_multi_person,1,128,11.81,84.66,61.1,3,3,6,3,0,0,0,
1779293749.934,bytetrack,S3_multi_person,1,129,11.85,84.38,57.1,3,3,6,3,0,0,0,
1779293750.019,bytetrack,S3_multi_person,1,130,11.84,84.44,61.1,3,3,6,3,0,0,0,
