timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779294263.353,old,S4_walking_real,1,244,11.71,85.36,57.6,0,2,23,0,0,0,0,
1779294263.439,old,S4_walking_real,1,245,11.75,85.09,58.8,0,2,23,0,0,0,0,
1779294263.526,old,S4_walking_real,1,246,11.72,85.3,57.1,0,1,23,0,0,0,0,
1779294263.612,old,S4_walking_real,1,247,11.79,84.81,60.0,0,1,23,0,0,0,0,
1779294263.698,old,S4_walking_real,1,248,11.72,85.35,54.5,0,1,23,0,0,0,0,
1779294263.785,old,S4_walking_real,1,249,11.75,85.08,56.3,0,1,23,0,0,0,0,
1779294263.871,old,S4_walking_real,1,250,11.71,85.39,56.3,0,1,23,0,0,0,0,
1779294263.958,old,S4_walking_real,1,251,11.72,85.33,57.1,0,1,23,0,0,0,0,
1779294264.044,old,S4_walking_real,1,252,11.76,85.03,62.2,0,1,23,0,0,0,0,
1779294264.13,old,S4_walking_real,1,253,11.78,84.89,54.5,0,1,23,0,0,0,0,
1779294264.219,old,S4_walking_real,1,254,11.49,87.05,56.3,0,0,23,0,0,0,0,
1779294264.306,old,S4_walking_real,1,255,11.6,86.19,60.0,0,0,23,0,0,0,0,
1779294264.393,old,S4_walking_real,1,256,11.67,85.66,54.5,0,0,23,0,0,0,0,
1779294264.48,old,S4_walking_real,1,257,11.71,85.36,60.5,0,0,23,0,0,0,0,
1779294264.572,old,S4_walking_real,1,258,11.01,90.83,65.7,1,1,24,1,1,0,0,
1779294264.658,old,S4_walking_real,1,259,11.68,85.61,53.1,1,1,24,1,0,0,0,
1779294264.745,old,S4_walking_real,1,260,11.66,85.79,56.3,1,1,24,1,0,0,0,
1779294264.833,old,S4_walking_real,1,261,11.69,85.56,58.3,1,1,24,1,0,0,0,
1779294264.919,old,S4_walking_real,1,262,11.69,85.52,60.0,1,1,24,1,0,0,0,
1779294265.006,old,S4_walking_real,1,263,11.72,85.33,55.9,1,1,24,1,0,0,0,
1779294265.093,old,S4_walking_real,1,264,11.65,85.85,61.1,1,1,24,1,0,0,0,
1779294265.18,old,S4_walking_real,1,265,11.62,86.07,59.5,1,1,24,1,0,0,0,
1779294265.269,old,S4_walking_real,1,266,11.44,87.42,58.8,1,1,24,1,0,0,0,
1779294265.356,old,S4_walking_real,1,267,11.57,86.44,61.5,1,1,24,1,0,0,0,
1779294265.443,old,S4_walking_real,1,268,11.7,85.48,60.0,1,1,24,1,0,0,0,
1779294265.531,old,S4_walking_real,1,269,11.51,86.88,58.3,1,1,24,1,0,0,0,
1779294265.618,old,S4_walking_real,1,270,11.66,85.79,56.3,1,1,24,1,1,0,0,
1779294265.706,old,S4_walking_real,1,271,11.51,86.89,58.8,1,1,24,1,0,0,0,
1779294265.793,old,S4_walking_real,1,272,11.63,85.99,55.9,1,1,24,1,0,0,0,
1779294265.88,old,S4_walking_real,1,273,11.71,85.43,61.1,1,1,24,1,0,0,0,
1779294265.966,old,S4_walking_real,1,274,11.77,84.97,55.9,0,1,24,0,0,0,0,
1779294266.052,old,S4_walking_real,1,275,11.8,84.72,57.6,0,1,24,0,0,0,0,
1779294266.138,old,S4_walking_real,1,276,11.74,85.19,57.6,0,1,24,0,0,0,0,
1779294266.227,old,S4_walking_real,1,277,11.53,86.71,55.9,0,1,24,0,0,0,0,
1779294266.313,old,S4_walking_real,1,278,11.76,85.01,57.6,0,1,24,0,0,0,0,
1779294266.399,old,S4_walking_real,1,279,11.78,84.91,57.1,0,1,24,0,0,0,0,
1779294266.485,old,S4_walking_real,1,280,11.79,84.81,56.3,0,1,24,0,0,0,0,
1779294266.572,old,S4_walking_real,1,281,11.68,85.6,60.5,0,1,24,0,0,0,0,
