timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages,raw_decision_messages
1779289528.018,C3,S4_walking_real_safe_true,1,208,11.99,83.38,61.1,0,0,0,0,0,,0
1779289528.103,C3,S4_walking_real_safe_true,1,209,11.98,83.48,57.6,0,0,0,0,0,,0
1779289528.188,C3,S4_walking_real_safe_true,1,210,11.93,83.79,54.8,0,0,0,0,0,,0
1779289528.275,C3,S4_walking_real_safe_true,1,211,11.7,85.45,56.3,0,0,0,0,0,,0
1779289528.36,C3,S4_walking_real_safe_true,1,212,11.93,83.83,58.8,0,0,0,0,0,,0
1779289528.444,C3,S4_walking_real_safe_true,1,213,12.01,83.27,56.3,0,0,0,0,0,,0
1779289528.529,C3,S4_walking_real_safe_true,1,214,11.95,83.65,57.6,0,0,0,0,0,,0
1779289528.614,C3,S4_walking_real_safe_true,1,215,11.94,83.73,58.8,0,0,0,0,0,,0
1779289528.699,C3,S4_walking_real_safe_true,1,216,11.95,83.68,61.1,0,0,0,0,0,,0
1779289528.784,C3,S4_walking_real_safe_true,1,217,11.98,83.45,57.6,0,0,0,0,0,,0
1779289528.868,C3,S4_walking_real_safe_true,1,218,12.0,83.3,56.3,0,0,0,0,0,,0
1779289528.953,C3,S4_walking_real_safe_true,1,219,11.96,83.58,53.3,0,0,0,0,0,,0
1779289529.037,C3,S4_walking_real_safe_true,1,220,11.96,83.64,58.8,0,0,0,0,0,,0
1779289529.122,C3,S4_walking_real_safe_true,1,221,11.97,83.57,62.2,0,0,0,0,0,,0
1779289529.207,C3,S4_walking_real_safe_true,1,222,11.98,83.48,58.8,0,0,0,0,0,,0
1779289529.293,C3,S4_walking_real_safe_true,1,223,11.83,84.51,57.6,0,0,0,0,0,,0
1779289529.378,C3,S4_walking_real_safe_true,1,224,11.91,83.93,60.0,1,1,1,0,0,,0
1779289529.462,C3,S4_walking_real_safe_true,1,225,12.02,83.19,62.2,0,0,0,0,0,,0
1779289529.547,C3,S4_walking_real_safe_true,1,226,12.01,83.28,60.0,0,0,0,0,0,,0
1779289529.632,C3,S4_walking_real_safe_true,1,227,12.0,83.36,56.3,0,0,0,0,0,,0
1779289529.716,C3,S4_walking_real_safe_true,1,228,11.95,83.7,57.6,0,0,0,0,0,,0
1779289529.801,C3,S4_walking_real_safe_true,1,229,11.98,83.49,57.6,0,0,0,0,0,,0
1779289529.884,C3,S4_walking_real_safe_true,1,230,12.17,82.15,54.8,0,0,0,0,0,,0
1779289529.969,C3,S4_walking_real_safe_true,1,231,11.95,83.7,56.3,1,1,1,0,0,,0
1779289530.054,C3,S4_walking_real_safe_true,1,232,12.02,83.19,60.0,0,0,0,0,0,,0
1779289530.138,C3,S4_walking_real_safe_true,1,233,11.96,83.58,62.2,0,0,0,0,0,,0
1779289530.231,C3,S4_walking_real_safe_true,1,234,10.97,91.19,54.3,0,0,0,0,0,,0
1779289530.317,C3,S4_walking_real_safe_true,1,235,11.8,84.71,57.6,1,1,1,0,0,,0
1779289530.401,C3,S4_walking_real_safe_true,1,236,12.01,83.27,60.0,0,0,0,0,0,,0
1779289530.486,C3,S4_walking_real_safe_true,1,237,12.0,83.35,61.1,0,0,0,0,0,,0
1779289530.571,C3,S4_walking_real_safe_true,1,238,11.98,83.46,60.0,0,0,0,0,0,,0
1779289530.655,C3,S4_walking_real_safe_true,1,239,12.01,83.24,53.3,0,0,0,0,0,,0
1779289530.74,C3,S4_walking_real_safe_true,1,240,11.88,84.21,58.8,1,1,0,0,0,,0
1779289530.827,C3,S4_walking_real_safe_true,1,241,11.8,84.72,61.1,1,1,0,0,0,,0
1779289530.911,C3,S4_walking_real_safe_true,1,242,12.05,83.0,58.8,0,0,0,0,0,,0
1779289530.996,C3,S4_walking_real_safe_true,1,243,11.94,83.75,57.6,1,1,0,0,0,,0
1779289531.08,C3,S4_walking_real_safe_true,1,244,11.98,83.49,58.8,0,0,0,0,0,,0
1779289531.165,C3,S4_walking_real_safe_true,1,245,11.97,83.52,56.3,0,0,0,0,0,,0
1779289531.251,C3,S4_walking_real_safe_true,1,246,11.79,84.79,61.1,0,0,0,0,0,,0
1779289531.336,C3,S4_walking_real_safe_true,1,247,11.86,84.3,57.6,0,0,0,0,0,,0
1779289531.421,C3,S4_walking_real_safe_true,1,248,12.0,83.35,54.8,0,0,0,0,0,,0
1779289531.506,C3,S4_walking_real_safe_true,1,249,11.95,83.66,58.8,0,0,0,0,0,,0
1779289531.599,C3,S4_walking_real_safe_true,1,250,10.93,91.5,62.2,0,0,0,0,0,,0
1779289531.683,C3,S4_walking_real_safe_true,1,251,11.99,83.41,56.3,0,0,0,0,0,,0
1779289531.768,C3,S4_walking_real_safe_true,1,252,12.01,83.25,58.1,0,0,0,0,0,,0
