timestamp,model,scenario,run_id,frame,imgsz,fps_instant,latency_ms,cpu_percent,detections_count
1779316769.075,yolo11n,S4_walking_real,1,177,640,3.43,291.97,53.3,1
1779316769.37,yolo11n,S4_walking_real,1,178,640,3.41,293.28,51.3,1
1779316769.663,yolo11n,S4_walking_real,1,179,640,3.42,292.5,52.5,1
1779316769.956,yolo11n,S4_walking_real,1,180,640,3.43,291.84,52.1,1
1779316770.249,yolo11n,S4_walking_real,1,181,640,3.42,292.19,49.6,1
1779316770.544,yolo11n,S4_walking_real,1,182,640,3.41,293.43,52.1,1
1779316770.837,yolo11n,S4_walking_real,1,183,640,3.42,292.18,51.3,1
1779316771.135,yolo11n,S4_walking_real,1,184,640,3.36,297.3,54.2,1
1779316771.429,yolo11n,S4_walking_real,1,185,640,3.41,293.49,49.1,1
1779316771.725,yolo11n,S4_walking_real,1,186,640,3.4,294.17,52.5,1
1779316772.019,yolo11n,S4_walking_real,1,187,640,3.41,293.05,49.6,1
1779316772.313,yolo11n,S4_walking_real,1,188,640,3.41,293.17,51.3,1
1779316772.607,yolo11n,S4_walking_real,1,189,640,3.41,293.51,52.5,1
1779316772.9,yolo11n,S4_walking_real,1,190,640,3.42,292.01,50.0,1
1779316773.194,yolo11n,S4_walking_real,1,191,640,3.42,292.35,49.6,1
1779316773.487,yolo11n,S4_walking_real,1,192,640,3.41,292.88,52.9,1
1779316773.782,yolo11n,S4_walking_real,1,193,640,3.41,293.19,50.9,1
1779316774.076,yolo11n,S4_walking_real,1,194,640,3.4,293.85,54.4,1
1779316774.372,yolo11n,S4_walking_real,1,195,640,3.4,293.84,49.6,1
1779316774.667,yolo11n,S4_walking_real,1,196,640,3.4,294.31,49.1,1
1779316774.962,yolo11n,S4_walking_real,1,197,640,3.4,293.72,50.4,1
1779316775.256,yolo11n,S4_walking_real,1,198,640,3.41,293.31,53.7,1
1779316775.553,yolo11n,S4_walking_real,1,199,640,3.38,295.72,53.2,1
1779316775.847,yolo11n,S4_walking_real,1,200,640,3.41,293.27,50.9,1
1779316776.141,yolo11n,S4_walking_real,1,201,640,3.41,293.14,50.0,1
1779316776.438,yolo11n,S4_walking_real,1,202,640,3.39,295.31,52.9,1
1779316776.735,yolo11n,S4_walking_real,1,203,640,3.38,295.48,50.4,1
1779316777.03,yolo11n,S4_walking_real,1,204,640,3.4,294.32,51.3,1
1779316777.326,yolo11n,S4_walking_real,1,205,640,3.38,295.58,52.9,0
1779316777.622,yolo11n,S4_walking_real,1,206,640,3.4,294.27,52.1,1
1779316777.916,yolo11n,S4_walking_real,1,207,640,3.42,292.58,53.3,1
1779316778.209,yolo11n,S4_walking_real,1,208,640,3.42,292.81,50.0,1
1779316778.505,yolo11n,S4_walking_real,1,209,640,3.4,294.5,53.3,1
1779316778.798,yolo11n,S4_walking_real,1,210,640,3.43,291.65,51.3,1
1779316779.092,yolo11n,S4_walking_real,1,211,640,3.42,292.66,52.5,1
1779316779.387,yolo11n,S4_walking_real,1,212,640,3.4,294.01,50.4,0
1779316779.682,yolo11n,S4_walking_real,1,213,640,3.4,294.47,49.6,0
1779316779.981,yolo11n,S4_walking_real,1,214,640,3.36,298.02,54.8,0
1779316780.276,yolo11n,S4_walking_real,1,215,640,3.41,293.23,53.7,0
1779316780.572,yolo11n,S4_walking_real,1,216,640,3.39,294.85,52.5,0
1779316780.868,yolo11n,S4_walking_real,1,217,640,3.38,295.9,49.6,0
1779316781.163,yolo11n,S4_walking_real,1,218,640,3.41,293.32,51.3,0
1779316781.46,yolo11n,S4_walking_real,1,219,640,3.38,295.67,50.9,0
1779316781.755,yolo11n,S4_walking_real,1,220,640,3.4,294.19,49.6,1
1779316782.049,yolo11n,S4_walking_real,1,221,640,3.41,293.29,50.9,1
1779316782.345,yolo11n,S4_walking_real,1,222,640,3.4,294.49,50.9,0
1779316782.639,yolo11n,S4_walking_real,1,223,640,3.41,292.94,50.0,0
1779316782.933,yolo11n,S4_walking_real,1,224,640,3.41,293.0,52.9,0
1779316783.226,yolo11n,S4_walking_real,1,225,640,3.42,292.08,49.1,1
1779316783.521,yolo11n,S4_walking_real,1,226,640,3.4,293.95,52.1,1
1779316783.816,yolo11n,S4_walking_real,1,227,640,3.41,293.67,54.0,0
1779316784.109,yolo11n,S4_walking_real,1,228,640,3.42,292.46,50.0,0
1779316784.404,yolo11n,S4_walking_real,1,229,640,3.4,293.78,52.9,1
1779316784.697,yolo11n,S4_walking_real,1,230,640,3.42,292.29,50.4,1
1779316784.991,yolo11n,S4_walking_real,1,231,640,3.42,292.37,52.1,1
1779316785.283,yolo11n,S4_walking_real,1,232,640,3.43,291.35,50.9,0
1779316785.578,yolo11n,S4_walking_real,1,233,640,3.4,293.76,49.6,2
1779316785.871,yolo11n,S4_walking_real,1,234,640,3.43,291.32,52.1,0
1779316786.163,yolo11n,S4_walking_real,1,235,640,3.43,291.52,52.5,1
1779316786.457,yolo11n,S4_walking_real,1,236,640,3.41,293.13,48.6,1
1779316786.751,yolo11n,S4_walking_real,1,237,640,3.41,293.13,52.9,1
1779316787.045,yolo11n,S4_walking_real,1,238,640,3.42,292.08,50.9,2
1779316787.339,yolo11n,S4_walking_real,1,239,640,3.41,292.84,50.4,1
1779316787.633,yolo11n,S4_walking_real,1,240,640,3.41,293.11,50.4,1
1779316787.927,yolo11n,S4_walking_real,1,241,640,3.41,292.93,52.9,1
1779316788.22,yolo11n,S4_walking_real,1,242,640,3.43,291.45,52.1,0
1779316788.514,yolo11n,S4_walking_real,1,243,640,3.41,292.91,50.4,0
1779316788.814,yolo11n,S4_walking_real,1,244,640,3.34,299.48,52.5,0
1779316789.107,yolo11n,S4_walking_real,1,245,640,3.42,292.04,52.1,0
1779316789.402,yolo11n,S4_walking_real,1,246,640,3.41,293.25,49.1,0
1779316789.697,yolo11n,S4_walking_real,1,247,640,3.4,293.73,53.3,0
1779316789.99,yolo11n,S4_walking_real,1,248,640,3.42,292.03,50.4,1
1779316790.283,yolo11n,S4_walking_real,1,249,640,3.42,292.56,54.4,0
1779316790.578,yolo11n,S4_walking_real,1,250,640,3.41,293.12,50.9,1
1779316790.871,yolo11n,S4_walking_real,1,251,640,3.42,292.05,51.7,0
1779316791.163,yolo11n,S4_walking_real,1,252,640,3.43,291.85,52.5,1
1779316791.457,yolo11n,S4_walking_real,1,253,640,3.42,292.33,48.6,0
1779316791.75,yolo11n,S4_walking_real,1,254,640,3.42,292.3,52.9,0
1779316792.044,yolo11n,S4_walking_real,1,255,640,3.42,292.41,51.3,2
1779316792.34,yolo11n,S4_walking_real,1,256,640,3.39,294.81,50.0,2
1779316792.632,yolo11n,S4_walking_real,1,257,640,3.43,291.8,50.4,1
1779316792.926,yolo11n,S4_walking_real,1,258,640,3.42,291.98,52.1,1
