timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages,raw_decision_messages
1779518625.584,C1,P1_dynamic_multi_person_C1,1,106,13.79,72.51,70.6,7,0,0,0,0,,0
1779518625.668,C1,P1_dynamic_multi_person_C1,1,107,13.75,72.74,73.7,6,0,0,0,0,,0
1779518625.753,C1,P1_dynamic_multi_person_C1,1,108,13.62,73.4,73.5,6,0,0,0,0,,0
1779518625.838,C1,P1_dynamic_multi_person_C1,1,109,13.57,73.7,74.3,6,0,0,0,0,,0
1779518625.922,C1,P1_dynamic_multi_person_C1,1,110,13.78,72.59,69.7,4,0,0,0,0,,0
1779518626.007,C1,P1_dynamic_multi_person_C1,1,111,13.66,73.22,70.0,5,0,0,0,0,,0
1779518626.092,C1,P1_dynamic_multi_person_C1,1,112,13.55,73.81,74.3,6,0,0,0,0,,0
1779518626.177,C1,P1_dynamic_multi_person_C1,1,113,13.62,73.43,72.7,5,0,0,0,0,,0
1779518626.263,C1,P1_dynamic_multi_person_C1,1,114,13.48,74.16,69.7,5,0,0,0,0,,0
1779518626.348,C1,P1_dynamic_multi_person_C1,1,115,13.66,73.19,73.5,10,0,0,0,0,,0
1779518626.433,C1,P1_dynamic_multi_person_C1,1,116,13.48,74.16,74.3,9,0,0,0,0,,0
1779518626.518,C1,P1_dynamic_multi_person_C1,1,117,13.6,73.53,73.5,11,0,0,0,0,,0
1779518626.605,C1,P1_dynamic_multi_person_C1,1,118,13.22,75.66,74.3,10,0,0,0,0,,0
1779518626.694,C1,P1_dynamic_multi_person_C1,1,119,12.94,77.26,71.9,10,0,0,0,0,,0
1779518626.78,C1,P1_dynamic_multi_person_C1,1,120,13.51,74.02,73.5,9,0,0,0,0,,0
1779518626.865,C1,P1_dynamic_multi_person_C1,1,121,13.69,73.05,73.0,8,0,0,0,0,,0
1779518626.949,C1,P1_dynamic_multi_person_C1,1,122,13.73,72.81,71.9,6,0,0,0,0,,0
1779518627.033,C1,P1_dynamic_multi_person_C1,1,123,13.69,73.02,72.2,8,0,0,0,0,,0
1779518627.118,C1,P1_dynamic_multi_person_C1,1,124,13.58,73.63,71.9,7,0,0,0,0,,0
1779518627.203,C1,P1_dynamic_multi_person_C1,1,125,13.58,73.64,71.9,4,0,0,0,0,,0
1779518627.287,C1,P1_dynamic_multi_person_C1,1,126,13.87,72.11,70.6,3,0,0,0,0,,0
1779518627.371,C1,P1_dynamic_multi_person_C1,1,127,13.73,72.82,72.7,5,0,0,0,0,,0
1779518627.456,C1,P1_dynamic_multi_person_C1,1,128,13.63,73.34,73.5,4,0,0,0,0,,0
1779518627.54,C1,P1_dynamic_multi_person_C1,1,129,13.73,72.86,75.0,6,0,0,0,0,,0
1779518627.624,C1,P1_dynamic_multi_person_C1,1,130,13.73,72.82,71.4,5,0,0,0,0,,0
1779518627.71,C1,P1_dynamic_multi_person_C1,1,131,13.7,72.97,73.5,3,0,0,0,0,,0
1779518627.795,C1,P1_dynamic_multi_person_C1,1,132,13.56,73.72,74.3,5,0,0,0,0,,0
1779518627.879,C1,P1_dynamic_multi_person_C1,1,133,13.77,72.64,71.0,3,0,0,0,0,,0
1779518627.963,C1,P1_dynamic_multi_person_C1,1,134,13.79,72.51,71.0,3,0,0,0,0,,0
1779518628.046,C1,P1_dynamic_multi_person_C1,1,135,13.82,72.35,68.7,4,0,0,0,0,,0
1779518628.131,C1,P1_dynamic_multi_person_C1,1,136,13.66,73.2,74.2,5,0,0,0,0,,0
1779518628.217,C1,P1_dynamic_multi_person_C1,1,137,13.42,74.52,70.6,4,0,0,0,0,,0
1779518628.3,C1,P1_dynamic_multi_person_C1,1,138,13.89,71.98,71.4,3,0,0,0,0,,0
1779518628.384,C1,P1_dynamic_multi_person_C1,1,139,13.76,72.69,73.5,5,0,0,0,0,,0
1779518628.47,C1,P1_dynamic_multi_person_C1,1,140,13.55,73.81,75.0,6,0,0,0,0,,0
1779518628.554,C1,P1_dynamic_multi_person_C1,1,141,13.71,72.93,74.3,5,0,0,0,0,,0
1779518628.638,C1,P1_dynamic_multi_person_C1,1,142,13.79,72.53,70.6,6,0,0,0,0,,0
1779518628.722,C1,P1_dynamic_multi_person_C1,1,143,13.81,72.42,71.9,5,0,0,0,0,,0
1779518628.808,C1,P1_dynamic_multi_person_C1,1,144,13.51,74.03,73.5,4,0,0,0,0,,0
1779518628.892,C1,P1_dynamic_multi_person_C1,1,145,13.72,72.86,75.7,4,0,0,0,0,,0
1779518628.976,C1,P1_dynamic_multi_person_C1,1,146,13.83,72.33,72.2,4,0,0,0,0,,0
1779518629.06,C1,P1_dynamic_multi_person_C1,1,147,13.85,72.21,73.5,5,0,0,0,0,,0
1779518629.145,C1,P1_dynamic_multi_person_C1,1,148,13.54,73.86,75.7,6,0,0,0,0,,0
1779518629.231,C1,P1_dynamic_multi_person_C1,1,149,13.44,74.38,71.9,5,0,0,0,0,,0
1779518629.315,C1,P1_dynamic_multi_person_C1,1,150,13.86,72.14,66.7,4,0,0,0,0,,0
1779518629.4,C1,P1_dynamic_multi_person_C1,1,151,13.71,72.96,71.4,5,0,0,0,0,,0
1779518629.486,C1,P1_dynamic_multi_person_C1,1,152,13.56,73.73,75.0,5,0,0,0,0,,0
1779518629.57,C1,P1_dynamic_multi_person_C1,1,153,13.74,72.78,72.7,5,0,0,0,0,,0
1779518629.655,C1,P1_dynamic_multi_person_C1,1,154,13.78,72.57,70.6,6,0,0,0,0,,0
1779518629.738,C1,P1_dynamic_multi_person_C1,1,155,13.82,72.37,69.7,8,0,0,0,0,,0
1779518629.823,C1,P1_dynamic_multi_person_C1,1,156,13.57,73.71,71.9,7,0,0,0,0,,0
1779518629.908,C1,P1_dynamic_multi_person_C1,1,157,13.71,72.93,71.9,5,0,0,0,0,,0
1779518629.992,C1,P1_dynamic_multi_person_C1,1,158,13.78,72.56,70.6,5,0,0,0,0,,0
1779518630.076,C1,P1_dynamic_multi_person_C1,1,159,13.76,72.68,72.7,5,0,0,0,0,,0
1779518630.16,C1,P1_dynamic_multi_person_C1,1,160,13.72,72.91,75.8,6,0,0,0,0,,0
1779518630.246,C1,P1_dynamic_multi_person_C1,1,161,13.44,74.42,74.3,4,0,0,0,0,,0
1779518630.33,C1,P1_dynamic_multi_person_C1,1,162,13.87,72.1,68.6,5,0,0,0,0,,0
1779518630.414,C1,P1_dynamic_multi_person_C1,1,163,13.7,72.97,74.3,5,0,0,0,0,,0
1779518630.499,C1,P1_dynamic_multi_person_C1,1,164,13.62,73.42,72.7,6,0,0,0,0,,0
1779518630.584,C1,P1_dynamic_multi_person_C1,1,165,13.56,73.76,71.0,5,0,0,0,0,,0
1779518630.669,C1,P1_dynamic_multi_person_C1,1,166,13.71,72.94,70.6,4,0,0,0,0,,0
1779518630.753,C1,P1_dynamic_multi_person_C1,1,167,13.76,72.67,69.7,5,0,0,0,0,,0
1779518630.839,C1,P1_dynamic_multi_person_C1,1,168,13.5,74.07,74.2,6,0,0,0,0,,0
1779518630.923,C1,P1_dynamic_multi_person_C1,1,169,13.68,73.07,68.7,7,0,0,0,0,,0
1779518631.008,C1,P1_dynamic_multi_person_C1,1,170,13.73,72.8,69.7,5,0,0,0,0,,0
