frame,fps,latency_ms,cpu_percent,raw_messages,filtered_messages,blocked_messages,messages
649,11.5,86.31,64.9,2,0,2,
650,11.66,85.07,58.8,3,0,3,
651,11.69,84.86,62.2,2,0,2,
652,11.55,85.88,57.6,3,0,3,
653,11.63,85.36,58.8,3,0,3,
654,11.76,84.34,53.3,3,0,3,
655,11.69,84.86,64.9,2,0,2,
656,11.73,84.51,56.2,3,0,3,
657,11.79,84.15,58.8,2,0,2,
658,11.66,85.12,58.8,3,0,3,
659,11.65,85.17,56.3,3,0,3,
660,11.6,85.56,62.2,3,0,3,
661,11.72,84.71,58.1,3,0,3,
662,11.65,85.19,62.2,3,0,3,
663,11.53,86.08,54.8,3,0,3,
664,11.71,84.7,58.8,2,0,2,
665,11.75,84.5,54.8,2,0,2,
666,11.77,84.28,62.2,3,0,3,
667,11.69,84.91,60.6,3,0,3,
668,11.57,85.72,60.0,3,0,3,
669,11.75,84.42,57.6,3,0,3,
670,11.68,84.99,61.1,3,0,3,
671,11.67,85.02,58.8,3,0,3,
672,11.7,84.78,56.3,3,0,3,
673,11.65,85.23,57.6,3,0,3,
674,11.72,84.68,56.7,3,0,3,
675,11.48,86.45,63.2,3,1,2,microwave ahead
676,11.53,86.03,62.2,3,0,3,
677,11.7,84.86,57.6,3,0,3,
678,11.61,85.43,61.1,3,0,3,
679,11.7,84.82,54.8,3,0,3,
680,11.57,85.79,57.6,3,0,3,
681,11.71,84.74,56.3,3,0,3,
682,11.76,84.39,61.1,3,0,3,
683,11.72,84.68,58.8,3,0,3,
