frame,timestamp,fps,latency_ms,cpu_percent,detections_count,active_tracks,track_ids,labels,directions,proximities,risk_scores,missing_tracks
332,1778953101.14,11.59,85.63,58.8,1,1,1,person,center,0.86,0.63,0
333,1778953101.23,11.67,85.04,62.2,1,1,1,person,center,0.86,0.63,0
334,1778953101.32,11.62,85.38,54.8,1,1,1,person,center,0.86,0.63,0
335,1778953101.4,11.7,84.85,62.2,1,1,1,person,center,0.86,0.63,0
336,1778953101.49,11.63,85.3,58.8,1,1,1,person,center,0.86,0.63,0
337,1778953101.57,11.65,85.22,60.0,1,1,1,person,center,0.86,0.63,0
338,1778953101.66,11.65,85.18,56.3,1,1,1,person,center,0.86,0.63,0
339,1778953101.75,11.74,84.57,61.1,1,1,1,person,center,0.86,0.63,0
340,1778953101.83,11.57,85.73,57.6,1,1,1,person,center,0.86,0.63,0
341,1778953101.92,11.66,85.17,61.1,1,1,1,person,center,0.86,0.63,0
342,1778953102.01,11.55,85.95,56.3,1,1,1,person,center,0.86,0.63,0
343,1778953102.09,11.5,86.28,58.8,1,1,1,person,center,0.86,0.63,0
344,1778953102.18,11.52,86.13,58.8,1,1,1,person,center,0.86,0.63,0
345,1778953102.27,11.65,85.19,63.2,1,1,1,person,center,0.86,0.63,0
346,1778953102.35,11.59,85.63,58.8,1,1,1,person,center,0.86,0.63,0
347,1778953102.44,11.62,85.46,62.2,1,1,1,person,center,0.86,0.63,0
348,1778953102.52,11.62,85.37,54.8,1,1,1,person,center,0.86,0.63,0
349,1778953102.61,11.57,85.77,58.8,1,1,1,person,center,0.86,0.63,0
350,1778953102.7,11.5,86.26,62.2,1,1,1,person,center,0.86,0.63,0
351,1778953102.78,11.69,84.94,54.8,1,1,1,person,center,0.86,0.63,0
352,1778953102.87,11.7,84.8,60.0,1,1,1,person,center,0.86,0.63,0
353,1778953102.96,11.63,85.38,55.2,1,1,1,person,center,0.86,0.63,0
354,1778953103.04,11.48,86.48,58.3,1,1,1,person,center,0.86,0.63,0
355,1778953103.13,11.57,85.81,60.0,1,1,1,person,center,0.86,0.63,0
356,1778953103.22,11.61,85.5,57.6,1,1,1,person,center,0.86,0.63,0
357,1778953103.3,11.81,84.03,62.9,1,1,1,person,center,0.86,0.63,0
358,1778953103.39,11.05,89.87,65.8,1,1,1,person,center,0.86,0.63,0
359,1778953103.48,11.68,84.98,62.2,1,1,1,person,center,0.86,0.63,0
360,1778953103.56,11.64,85.23,56.3,1,1,1,person,center,0.86,0.63,0
361,1778953103.65,11.72,84.69,63.9,1,1,1,person,center,0.86,0.63,0
362,1778953103.74,11.63,85.35,54.8,1,1,1,person,center,0.86,0.63,0
363,1778953103.82,11.7,84.83,63.2,1,1,1,person,center,0.86,0.63,0
364,1778953103.91,11.6,85.52,58.8,1,1,1,person,center,0.86,0.63,0
365,1778953104.0,11.33,87.59,62.2,1,1,1,person,center,0.86,0.63,0
366,1778953104.08,11.76,84.39,58.8,1,1,1,person,center,0.86,0.63,0
367,1778953104.17,11.62,85.4,54.8,1,1,1,person,center,0.86,0.63,0
368,1778953104.25,11.66,85.11,61.1,1,1,1,person,center,0.86,0.63,0
369,1778953104.34,11.36,87.37,57.6,1,1,1,person,center,0.86,0.63,0
370,1778953104.43,11.74,84.56,54.8,1,1,1,person,center,0.86,0.63,0
371,1778953104.51,11.72,84.72,62.2,1,1,1,person,center,0.86,0.63,0
372,1778953104.6,11.65,85.12,57.6,1,1,1,person,center,0.86,0.63,0
373,1778953104.69,11.74,84.53,61.8,1,1,1,person,center,0.86,0.63,0
374,1778953104.77,11.68,84.98,57.6,1,1,1,person,center,0.86,0.63,0
375,1778953104.86,11.72,84.7,58.8,1,1,1,person,center,0.86,0.63,0
376,1778953104.94,11.67,85.0,58.8,1,1,1,person,center,0.86,0.63,0
377,1778953105.03,11.49,86.4,56.3,1,1,1,person,center,0.86,0.63,0
378,1778953105.12,11.62,85.37,57.6,1,1,1,person,center,0.86,0.63,0
379,1778953105.2,11.65,85.23,62.2,1,1,1,person,center,0.86,0.63,0
380,1778953105.29,11.62,85.42,53.3,1,1,1,person,center,0.86,0.63,0
381,1778953105.37,11.66,85.13,60.0,1,1,1,person,center,0.86,0.63,0
382,1778953105.46,11.66,85.09,54.8,1,1,1,person,center,0.86,0.63,0
383,1778953105.55,11.7,84.84,63.2,1,1,1,person,center,0.86,0.63,0
384,1778953105.63,11.57,85.81,56.3,1,1,1,person,center,0.86,0.63,0
385,1778953105.72,11.7,84.83,60.0,1,1,1,person,center,0.86,0.63,0
386,1778953105.8,11.71,84.72,53.3,1,1,1,person,center,0.86,0.63,0
387,1778953105.89,11.61,85.51,63.2,1,1,1,person,center,0.86,0.63,0
388,1778953105.98,11.65,85.15,59.4,1,1,1,person,center,0.86,0.63,0
389,1778953106.06,11.51,86.22,60.0,1,1,1,person,center,0.86,0.63,0
390,1778953106.15,11.62,85.38,63.2,1,1,1,person,center,0.86,0.63,0
391,1778953106.24,11.59,85.65,54.8,1,1,1,person,center,0.86,0.63,0
392,1778953106.32,11.68,84.94,57.6,1,1,1,person,center,0.86,0.63,0
393,1778953106.41,11.68,84.99,54.8,1,1,1,person,center,0.86,0.63,0
394,1778953106.49,11.67,85.04,58.8,1,1,1,person,center,0.86,0.63,0
395,1778953106.58,11.66,85.17,54.8,1,1,1,person,center,0.86,0.63,0
396,1778953106.67,11.66,85.07,62.2,1,1,1,person,center,0.86,0.63,0
397,1778953106.75,11.6,85.6,56.3,1,1,1,person,center,0.86,0.63,0
398,1778953106.84,11.6,85.52,60.0,1,1,1,person,center,0.86,0.63,0
399,1778953106.93,11.63,85.34,61.8,1,1,1,person,center,0.86,0.63,0
400,1778953107.01,11.48,86.45,60.0,1,1,1,person,center,0.86,0.63,0
401,1778953107.1,11.67,85.08,56.3,1,1,1,person,center,0.86,0.63,0
402,1778953107.18,11.71,84.76,54.8,1,1,1,person,center,0.86,0.63,0
403,1778953107.27,11.64,85.27,61.1,1,1,1,person,center,0.86,0.63,0
404,1778953107.36,11.62,85.42,56.3,1,1,1,person,center,0.86,0.63,0
405,1778953107.44,11.68,85.02,58.8,1,1,1,person,center,0.86,0.63,0
406,1778953107.53,11.61,85.47,58.8,1,1,1,person,center,0.86,0.63,0
407,1778953107.61,11.77,84.35,58.8,1,1,1,person,center,0.86,0.63,0
408,1778953107.7,11.62,85.37,54.8,1,1,1,person,center,0.86,0.63,0
409,1778953107.79,11.67,85.11,60.6,1,1,1,person,center,0.86,0.63,0
410,1778953107.87,11.66,85.08,53.3,1,1,1,person,center,0.86,0.63,0
411,1778953107.96,11.63,85.29,61.1,1,1,1,person,center,0.86,0.63,0
412,1778953108.05,11.46,86.61,61.1,1,1,1,person,center,0.86,0.63,0
413,1778953108.13,11.59,85.64,60.0,1,1,1,person,center,0.86,0.63,0
414,1778953108.22,11.67,85.01,61.1,1,1,1,person,center,0.86,0.63,0
415,1778953108.3,11.64,85.28,56.3,1,1,1,person,center,0.86,0.63,0
416,1778953108.4,11.07,89.63,64.7,1,1,1,person,center,0.86,0.63,0
417,1778953108.48,11.66,85.16,60.0,1,1,1,person,center,0.86,0.63,0
418,1778953108.57,11.57,85.75,58.8,1,1,1,person,center,0.86,0.63,0
419,1778953108.65,11.69,84.92,62.2,1,1,1,person,center,0.86,0.63,0
420,1778953108.74,11.56,85.87,56.3,1,1,1,person,center,0.86,0.63,0
421,1778953108.83,11.65,85.2,60.0,1,1,1,person,center,0.86,0.63,0
422,1778953108.91,11.53,86.08,56.3,1,1,1,person,center,0.86,0.63,0
423,1778953109.0,11.35,87.49,57.6,1,1,1,person,center,0.86,0.63,0
424,1778953109.09,11.63,85.29,60.0,1,1,1,person,center,0.86,0.63,0
425,1778953109.17,11.76,84.41,60.0,1,1,1,person,center,0.86,0.63,0
426,1778953109.26,11.65,85.15,57.6,1,1,1,person,center,0.86,0.63,0
427,1778953109.35,11.37,87.31,64.9,1,1,1,person,center,0.86,0.63,0
428,1778953109.43,11.67,85.03,63.2,1,1,1,person,center,0.85,0.63,0
429,1778953109.52,11.62,85.4,57.6,1,1,1,person,center,0.85,0.63,0
430,1778953109.61,11.62,85.4,61.1,1,1,1,person,center,0.85,0.63,0
431,1778953109.69,11.63,85.37,53.3,1,1,1,person,center,0.85,0.63,0
432,1778953109.78,11.64,85.27,58.8,1,1,1,person,center,0.85,0.63,0
433,1778953109.86,11.66,85.14,61.1,1,1,1,person,center,0.85,0.63,0
434,1778953109.95,11.69,84.89,57.6,1,1,1,person,center,0.85,0.63,0
435,1778953110.04,11.4,87.07,57.6,1,1,1,person,center,0.85,0.63,0
436,1778953110.13,11.52,86.11,62.2,1,1,1,person,center,0.85,0.62,0
437,1778953110.21,11.61,85.52,58.8,1,1,1,person,center,0.85,0.63,0
438,1778953110.3,11.6,85.5,63.9,1,1,1,person,center,0.85,0.62,0
439,1778953110.38,11.6,85.61,53.3,1,1,1,person,center,0.85,0.63,0
440,1778953110.47,11.63,85.35,58.8,1,1,1,person,center,0.85,0.63,0
441,1778953110.56,11.71,84.77,62.2,1,1,1,person,center,0.85,0.63,0
442,1778953110.64,11.63,85.34,58.8,1,1,1,person,center,0.85,0.63,0
443,1778953110.73,11.65,85.23,61.1,1,1,1,person,center,0.85,0.63,0
444,1778953110.82,11.62,85.39,58.8,1,1,1,person,center,0.85,0.63,0
445,1778953110.9,11.63,85.36,60.0,1,1,1,person,center,0.85,0.63,0
446,1778953110.99,11.48,86.44,57.6,1,1,1,person,center,0.85,0.63,0
447,1778953111.08,11.54,86.04,57.6,1,1,1,person,center,0.85,0.63,0
448,1778953111.16,11.65,85.19,62.2,1,1,1,person,center,0.85,0.63,0
449,1778953111.25,11.63,85.37,57.6,1,1,1,person,center,0.85,0.63,0
450,1778953111.33,11.59,85.59,58.8,1,1,1,person,center,0.85,0.62,0
451,1778953111.42,11.61,85.48,61.1,1,1,1,person,center,0.85,0.63,0
452,1778953111.51,11.7,84.78,59.4,1,1,1,person,center,0.85,0.62,0
453,1778953111.6,11.13,89.2,61.1,1,1,1,person,center,0.85,0.62,0
454,1778953111.68,11.76,84.28,60.6,1,1,1,person,center,0.85,0.63,0
455,1778953111.77,11.54,86.04,54.5,1,1,1,person,center,0.85,0.62,0
456,1778953111.86,11.6,85.49,56.7,1,1,1,person,center,0.85,0.62,0
457,1778953111.94,11.53,86.05,63.2,1,1,1,person,center,0.85,0.62,0
458,1778953112.03,11.46,86.6,60.0,1,1,1,person,center,0.85,0.62,0
459,1778953112.12,11.65,85.21,54.8,1,1,1,person,center,0.85,0.62,0
460,1778953112.2,11.87,83.58,61.1,1,1,1,person,center,0.85,0.62,0
461,1778953112.29,11.72,84.7,58.8,1,1,1,person,center,0.85,0.62,0
462,1778953112.37,11.61,85.47,51.7,1,1,1,person,center,0.85,0.62,0
463,1778953112.46,11.65,85.18,61.1,1,1,1,person,center,0.85,0.63,0
464,1778953112.55,11.56,85.83,58.8,1,1,1,person,center,0.85,0.62,0
465,1778953112.63,11.76,84.38,57.6,1,1,1,person,center,0.85,0.62,0
466,1778953112.72,11.53,86.09,58.8,1,1,1,person,center,0.85,0.62,0
467,1778953112.8,11.74,84.57,57.6,1,1,1,person,center,0.85,0.62,0
468,1778953112.89,11.57,85.74,56.3,1,1,1,person,center,0.85,0.62,0
469,1778953112.98,11.67,85.07,59.4,1,1,1,person,center,0.85,0.62,0
470,1778953113.06,11.55,85.87,58.8,1,1,1,person,center,0.85,0.63,0
471,1778953113.15,11.6,85.57,54.5,1,1,1,person,center,0.85,0.62,0
472,1778953113.23,11.72,84.63,59.4,1,1,1,person,center,0.85,0.62,0
473,1778953113.32,11.15,89.08,59.4,1,1,1,person,center,0.85,0.62,0
474,1778953113.41,11.31,87.64,63.2,1,1,1,person,center,0.85,0.62,0
475,1778953113.5,11.71,84.78,58.8,1,1,1,person,center,0.85,0.62,0
476,1778953113.58,11.69,84.9,54.8,1,1,1,person,center,0.85,0.63,0
477,1778953113.67,11.75,84.5,62.2,1,1,1,person,center,0.85,0.62,0
478,1778953113.76,11.65,85.18,54.8,1,1,1,person,center,0.85,0.62,0
479,1778953113.84,11.73,84.61,61.1,1,1,1,person,center,0.85,0.62,0
480,1778953113.93,11.62,85.35,60.0,1,1,1,person,center,0.85,0.62,0
481,1778953114.01,11.6,85.56,62.9,1,1,1,person,center,0.85,0.62,0
482,1778953114.1,11.6,85.52,58.8,1,1,1,person,center,0.85,0.62,0
483,1778953114.19,11.65,85.25,58.8,1,1,1,person,center,0.85,0.62,0
484,1778953114.27,11.63,85.34,61.1,1,1,1,person,center,0.85,0.62,0
485,1778953114.36,11.53,86.11,61.1,1,1,1,person,center,0.85,0.62,0
486,1778953114.45,11.56,85.84,62.2,1,1,1,person,center,0.85,0.62,0
487,1778953114.53,11.46,86.59,61.1,1,1,1,person,center,0.85,0.63,0
488,1778953114.62,11.65,85.16,54.8,1,1,1,person,center,0.85,0.62,0
489,1778953114.71,11.59,85.65,58.8,1,1,1,person,center,0.85,0.63,0
490,1778953114.79,11.65,85.16,60.0,1,1,1,person,center,0.85,0.62,0
491,1778953114.88,11.68,85.0,57.6,1,1,1,person,center,0.85,0.62,0
492,1778953114.96,11.65,85.14,60.0,1,1,1,person,center,0.85,0.62,0
493,1778953115.05,11.53,86.06,61.1,1,1,1,person,center,0.85,0.62,0
494,1778953115.14,11.73,84.59,61.8,1,1,1,person,center,0.85,0.62,0
495,1778953115.22,11.65,85.19,56.3,1,1,1,person,center,0.85,0.62,0
496,1778953115.31,11.6,85.56,62.2,1,1,1,person,center,0.85,0.62,0
497,1778953115.4,11.66,85.13,57.6,1,1,1,person,center,0.85,0.62,0
498,1778953115.48,11.63,85.31,61.1,1,1,1,person,center,0.85,0.62,0
499,1778953115.57,11.59,85.63,54.8,1,1,1,person,center,0.85,0.62,0
500,1778953115.65,11.68,84.96,58.8,1,1,1,person,center,0.85,0.62,0
501,1778953115.74,11.67,85.09,57.6,1,1,1,person,center,0.85,0.62,0
502,1778953115.83,11.7,84.79,61.1,1,1,1,person,center,0.85,0.62,0
503,1778953115.91,11.6,85.59,58.8,1,1,1,person,center,0.85,0.62,0
504,1778953116.0,11.43,86.8,60.0,1,1,1,person,center,0.85,0.62,0
505,1778953116.09,11.68,84.99,61.8,1,1,1,person,center,0.85,0.62,0
506,1778953116.17,11.62,85.36,56.3,1,1,1,person,center,0.85,0.62,0
507,1778953116.26,11.65,85.2,60.0,1,1,1,person,center,0.85,0.62,0
508,1778953116.34,11.62,85.4,57.6,1,1,1,person,center,0.85,0.62,0
509,1778953116.43,11.64,85.29,57.6,1,1,1,person,center,0.85,0.62,0
510,1778953116.52,11.64,85.23,60.0,1,1,1,person,center,0.85,0.62,0
511,1778953116.6,11.83,83.93,61.1,1,1,1,person,center,0.85,0.62,0
512,1778953116.69,11.64,85.26,56.3,1,1,1,person,center,0.85,0.62,0
513,1778953116.77,11.66,85.08,62.2,1,1,1,person,center,0.85,0.62,0
514,1778953116.86,11.5,86.25,57.6,1,1,1,person,center,0.85,0.62,0
515,1778953116.95,11.69,84.88,57.6,1,1,1,person,center,0.85,0.62,0
516,1778953117.03,11.39,87.16,60.0,1,1,1,person,center,0.85,0.63,0
517,1778953117.12,11.69,84.89,61.1,1,1,1,person,center,0.85,0.62,0
518,1778953117.21,11.67,85.04,58.8,1,1,1,person,center,0.85,0.62,0
519,1778953117.29,11.64,85.28,61.1,1,1,1,person,center,0.85,0.62,0
520,1778953117.38,11.7,84.77,60.0,1,1,1,person,center,0.85,0.62,0
521,1778953117.46,11.63,85.33,62.9,1,1,1,person,center,0.85,0.62,0
522,1778953117.55,11.66,85.1,58.8,1,1,1,person,center,0.85,0.62,0
523,1778953117.64,11.67,85.06,61.1,1,1,1,person,center,0.85,0.62,0
524,1778953117.72,11.59,85.61,57.6,1,1,1,person,center,0.85,0.62,0
525,1778953117.81,11.65,85.19,60.0,1,1,1,person,center,0.85,0.63,0
526,1778953117.89,11.76,84.37,57.6,1,1,1,person,center,0.85,0.63,0
527,1778953117.98,11.64,85.29,60.0,1,1,1,person,center,0.85,0.62,0
528,1778953118.07,11.52,86.11,60.0,1,1,1,person,center,0.85,0.63,0
529,1778953118.15,11.65,85.23,63.9,1,1,1,person,center,0.85,0.63,0
530,1778953118.24,11.64,85.25,54.8,1,1,1,person,center,0.85,0.63,0
531,1778953118.33,11.06,89.76,66.7,1,1,1,person,center,0.85,0.63,0
532,1778953118.42,11.58,85.67,60.0,1,1,1,person,center,0.85,0.63,0
533,1778953118.5,11.54,86.03,58.8,1,1,1,person,center,0.85,0.63,0
534,1778953118.59,11.68,84.95,57.6,1,1,1,person,center,0.85,0.63,0
535,1778953118.68,11.61,85.48,57.6,1,1,1,person,center,0.85,0.63,0
536,1778953118.76,11.84,83.83,60.0,1,1,1,person,center,0.85,0.63,0
537,1778953118.85,11.71,84.76,60.6,1,1,1,person,center,0.85,0.63,0
538,1778953118.93,11.63,85.37,61.1,1,1,1,person,center,0.85,0.63,0
539,1778953119.02,11.45,86.68,54.5,1,1,1,person,center,0.85,0.63,0
540,1778953119.11,11.66,85.13,57.6,1,1,1,person,center,0.85,0.63,0
541,1778953119.19,11.69,84.91,60.6,1,1,1,person,center,0.85,0.63,0
542,1778953119.28,11.71,84.76,58.8,1,1,1,person,center,0.85,0.63,0
543,1778953119.37,11.4,87.02,57.6,1,1,1,person,center,0.85,0.63,0
544,1778953119.45,11.6,85.52,56.3,1,1,1,person,center,0.85,0.63,0
545,1778953119.54,11.63,85.33,58.8,1,1,1,person,center,0.85,0.62,0
546,1778953119.62,11.66,85.11,58.8,1,1,1,person,center,0.85,0.63,0
547,1778953119.71,11.69,84.9,57.6,1,1,1,person,center,0.85,0.63,0
548,1778953119.8,11.66,85.14,57.6,1,1,1,person,center,0.85,0.63,0
549,1778953119.88,11.58,85.7,57.6,1,1,1,person,center,0.85,0.62,0
550,1778953119.97,11.64,85.27,61.1,1,1,1,person,center,0.85,0.62,0
551,1778953120.06,11.44,86.74,60.0,1,1,1,person,center,0.85,0.63,0
552,1778953120.14,11.6,85.55,57.6,1,1,1,person,center,0.85,0.63,0
553,1778953120.23,11.67,85.08,62.2,1,1,1,person,center,0.85,0.63,0
554,1778953120.32,11.69,84.83,58.8,1,1,1,person,center,0.85,0.63,0
555,1778953120.4,11.59,85.63,60.0,1,1,1,person,center,0.85,0.63,0
556,1778953120.49,11.57,85.74,57.6,1,1,1,person,center,0.85,0.63,0
557,1778953120.57,11.72,84.69,58.8,1,1,1,person,center,0.85,0.63,0
558,1778953120.66,11.62,85.4,58.8,1,1,1,person,center,0.85,0.63,0
559,1778953120.75,11.74,84.56,60.0,1,1,1,person,center,0.85,0.63,0
560,1778953120.83,11.71,84.73,58.8,1,1,1,person,center,0.85,0.63,0
561,1778953120.92,11.5,86.3,62.2,1,1,1,person,center,0.85,0.63,0
562,1778953121.0,11.59,85.65,54.8,1,1,1,person,center,0.85,0.63,0
563,1778953121.09,11.65,85.19,57.6,1,1,1,person,center,0.85,0.63,0
564,1778953121.18,11.53,86.07,61.1,1,1,1,person,center,0.85,0.63,0
565,1778953121.26,11.59,85.62,56.3,1,1,1,person,center,0.85,0.63,0
566,1778953121.35,11.59,85.62,58.8,1,1,1,person,center,0.85,0.63,0
567,1778953121.44,11.56,85.89,61.1,1,1,1,person,center,0.85,0.63,0
568,1778953121.52,11.59,85.65,57.6,1,1,1,person,center,0.85,0.63,0
569,1778953121.61,11.64,85.24,61.1,1,1,1,person,center,0.85,0.63,0
570,1778953121.7,11.61,85.47,58.8,1,1,1,person,center,0.85,0.63,0
571,1778953121.78,11.59,85.64,57.6,1,1,1,person,center,0.85,0.63,0
572,1778953121.87,11.54,86.02,63.2,1,1,1,person,center,0.85,0.63,0
573,1778953121.96,11.56,85.89,57.6,1,1,1,person,center,0.85,0.63,0
574,1778953122.04,11.49,86.36,56.3,1,1,1,person,center,0.85,0.63,0
575,1778953122.13,11.55,85.95,58.8,1,1,1,person,center,0.85,0.63,0
576,1778953122.22,11.59,85.65,61.1,1,1,1,person,center,0.85,0.63,0
577,1778953122.3,11.65,85.18,56.3,1,1,1,person,center,0.85,0.63,0
578,1778953122.39,11.64,85.23,63.2,1,1,1,person,center,0.85,0.63,0
579,1778953122.48,11.61,85.49,57.6,1,1,1,person,center,0.85,0.63,0
580,1778953122.56,11.65,85.14,58.8,1,1,1,person,center,0.85,0.63,0
581,1778953122.65,11.59,85.62,60.0,1,1,1,person,center,0.85,0.63,0
582,1778953122.74,11.61,85.51,58.8,1,1,1,person,center,0.85,0.63,0
583,1778953122.82,11.54,85.98,60.0,1,1,1,person,center,0.85,0.63,0
584,1778953122.91,11.54,86.01,57.6,1,1,1,person,center,0.85,0.63,0
585,1778953123.0,11.4,87.08,60.0,1,1,1,person,center,0.85,0.63,0
586,1778953123.08,11.65,85.21,57.6,1,1,1,person,center,0.85,0.63,0
587,1778953123.17,11.54,86.0,61.1,1,1,1,person,center,0.85,0.63,0
588,1778953123.25,11.78,84.26,56.3,1,1,1,person,center,0.85,0.63,0
589,1778953123.35,10.87,91.39,66.7,1,1,1,person,center,0.85,0.63,0
590,1778953123.43,11.66,85.13,60.0,1,1,1,person,center,0.85,0.62,0
591,1778953123.52,11.75,84.51,58.8,1,1,1,person,center,0.85,0.63,0
592,1778953123.6,11.63,85.31,61.1,1,1,1,person,center,0.85,0.63,0
593,1778953123.69,11.68,84.98,57.6,1,1,1,person,center,0.85,0.63,0
594,1778953123.78,11.56,85.85,60.0,1,1,1,person,center,0.85,0.63,0
595,1778953123.86,11.7,84.83,58.8,1,1,1,person,center,0.85,0.63,0
596,1778953123.95,11.6,85.57,61.1,1,1,1,person,center,0.85,0.63,0
597,1778953124.04,11.46,86.64,58.8,1,1,1,person,center,0.85,0.63,0
598,1778953124.12,11.66,85.1,58.8,1,1,1,person,center,0.85,0.63,0
599,1778953124.21,11.6,85.6,58.8,1,1,1,person,center,0.85,0.63,0
600,1778953124.3,11.69,84.9,58.8,1,1,1,person,center,0.85,0.63,0
601,1778953124.38,11.38,87.24,62.2,1,1,1,person,center,0.85,0.63,0
602,1778953124.47,11.71,84.78,63.2,1,1,1,person,center,0.85,0.63,0
603,1778953124.56,11.66,85.12,58.8,1,1,1,person,center,0.85,0.63,0
604,1778953124.64,11.69,84.86,63.2,1,1,1,person,center,0.85,0.63,0
605,1778953124.73,11.64,85.24,58.8,1,1,1,person,center,0.85,0.63,0
606,1778953124.81,11.65,85.2,61.1,1,1,1,person,center,0.85,0.63,0
607,1778953124.9,11.64,85.23,61.8,1,1,1,person,center,0.85,0.63,0
608,1778953124.99,11.66,85.13,61.1,1,1,1,person,center,0.85,0.63,0
609,1778953125.07,11.5,86.24,56.2,1,1,1,person,center,0.85,0.63,0
610,1778953125.16,11.67,84.94,58.8,1,1,1,person,center,0.85,0.63,0
611,1778953125.24,11.73,84.61,56.3,1,1,1,person,center,0.85,0.63,0
612,1778953125.33,11.5,86.27,59.4,1,1,1,person,center,0.85,0.63,0
613,1778953125.42,11.83,83.93,60.0,1,1,1,person,center,0.85,0.63,0
614,1778953125.5,11.68,84.93,60.0,1,1,1,person,center,0.85,0.63,0
615,1778953125.59,11.64,85.26,56.3,1,1,1,person,center,0.85,0.63,0
616,1778953125.67,11.59,85.64,60.0,1,1,1,person,center,0.85,0.63,0
617,1778953125.76,11.62,85.42,60.0,1,1,1,person,center,0.85,0.63,0
618,1778953125.85,11.66,85.1,58.8,1,1,1,person,center,0.85,0.63,0
619,1778953125.93,11.58,85.72,60.0,1,1,1,person,center,0.85,0.63,0
620,1778953126.02,11.53,86.08,58.8,1,1,1,person,center,0.85,0.63,0
621,1778953126.11,11.62,85.44,57.6,1,1,1,person,center,0.85,0.63,0
622,1778953126.19,11.63,85.33,62.2,1,1,1,person,center,0.85,0.63,0
623,1778953126.28,11.66,85.12,58.8,1,1,1,person,center,0.85,0.63,0
624,1778953126.37,11.53,86.06,61.1,1,1,1,person,center,0.85,0.63,0
625,1778953126.45,11.62,85.46,54.8,1,1,1,person,center,0.85,0.63,0
626,1778953126.54,11.61,85.43,56.3,1,1,1,person,center,0.85,0.63,0
627,1778953126.62,11.64,85.3,57.6,1,1,1,person,center,0.85,0.63,0
628,1778953126.71,11.66,85.11,58.8,1,1,1,person,center,0.85,0.63,0
629,1778953126.8,11.72,84.72,60.0,1,1,1,person,center,0.85,0.63,0
630,1778953126.88,11.6,85.55,58.8,1,1,1,person,center,0.85,0.63,0
631,1778953126.97,11.64,85.32,60.0,1,1,1,person,center,0.85,0.63,0
632,1778953127.06,11.51,86.18,60.0,1,1,1,person,center,0.85,0.63,0
633,1778953127.14,11.66,85.1,61.1,1,1,1,person,center,0.85,0.63,0
634,1778953127.23,11.51,86.19,56.3,1,1,1,person,center,0.85,0.63,0
635,1778953127.32,11.6,85.58,60.6,1,1,1,person,center,0.85,0.63,0
636,1778953127.4,11.45,86.66,60.5,1,1,1,person,center,0.85,0.63,0
637,1778953127.49,11.54,86.06,63.2,1,1,1,person,center,0.85,0.63,0
638,1778953127.58,11.58,85.67,57.6,1,1,1,person,center,0.85,0.63,0
639,1778953127.66,11.65,85.17,58.8,1,1,1,person,center,0.85,0.63,0
640,1778953127.75,11.63,85.31,61.1,1,1,1,person,center,0.85,0.63,0
641,1778953127.83,11.71,84.75,58.8,1,1,1,person,center,0.85,0.63,0
642,1778953127.92,11.67,85.01,59.4,1,1,1,person,center,0.85,0.63,0
643,1778953128.01,11.53,86.12,56.3,1,1,1,person,center,0.85,0.63,0
644,1778953128.09,11.72,84.65,63.2,1,1,1,person,center,0.85,0.63,0
645,1778953128.18,11.67,85.05,60.0,1,1,1,person,center,0.85,0.63,0
646,1778953128.27,11.63,85.33,61.1,1,1,1,person,center,0.85,0.63,0
647,1778953128.36,10.69,92.87,61.1,1,1,1,person,center,0.85,0.63,0
648,1778953128.45,11.61,85.47,60.0,1,1,1,person,center,0.85,0.62,0
649,1778953128.53,11.67,85.04,58.8,1,1,1,person,center,0.85,0.62,0
650,1778953128.62,11.65,85.18,61.1,1,1,1,person,center,0.85,0.63,0
651,1778953128.7,11.69,84.88,60.0,1,1,1,person,center,0.85,0.63,0
652,1778953128.79,11.57,85.8,60.0,1,1,1,person,center,0.85,0.63,0
653,1778953128.88,11.69,84.87,57.6,1,1,1,person,center,0.85,0.63,0
654,1778953128.96,11.57,85.78,62.2,1,1,1,person,center,0.85,0.63,0
655,1778953129.05,11.48,86.49,60.0,1,1,1,person,center,0.85,0.63,0
656,1778953129.14,11.72,84.65,58.8,1,1,1,person,center,0.85,0.63,0
657,1778953129.22,11.65,85.18,60.0,1,1,1,person,center,0.85,0.63,0
658,1778953129.31,11.74,84.5,60.6,1,1,1,person,center,0.85,0.63,0
659,1778953129.39,11.53,86.1,60.0,1,1,1,person,center,0.85,0.63,0
660,1778953129.48,11.72,84.67,57.6,1,1,1,person,center,0.85,0.63,0
661,1778953129.57,11.56,85.86,62.2,1,1,1,person,center,0.85,0.63,0
662,1778953129.65,11.78,84.22,57.6,1,1,1,person,center,0.85,0.63,0
663,1778953129.74,11.5,86.29,62.2,1,1,1,person,center,0.85,0.63,0
664,1778953129.82,11.7,84.82,57.6,1,1,1,person,center,0.85,0.63,0
665,1778953129.91,11.81,84.02,63.2,1,1,1,person,center,0.85,0.63,0
666,1778953130.0,11.37,87.32,60.0,1,1,1,person,center,0.85,0.63,0
667,1778953130.08,11.7,84.83,61.1,1,1,1,person,center,0.85,0.63,0
668,1778953130.17,11.52,86.11,58.8,1,1,1,person,center,0.85,0.63,0
669,1778953130.26,11.69,84.91,56.3,1,1,1,person,center,0.85,0.63,0
670,1778953130.34,11.54,86.03,60.6,1,1,1,person,center,0.85,0.63,0
