frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,audio_accepted,audio_spoken_total,audio_dropped_total,audio_repeated_blocked_total,final_messages
474,11.73,84.49,65.8,1,0,0,0,9,0,0,
475,11.81,83.98,56.3,1,0,0,0,9,0,0,
476,11.81,83.98,58.8,1,0,0,0,9,0,0,
477,11.8,84.03,61.8,1,0,0,0,9,0,0,
478,11.76,84.32,62.2,1,0,0,0,9,0,0,
479,11.74,84.43,58.8,1,0,0,0,9,0,0,
480,11.76,84.3,57.6,1,0,0,0,9,0,0,
481,11.76,84.36,65.8,1,0,0,0,9,0,0,
482,11.8,84.0,57.6,1,0,0,0,9,0,0,
483,11.82,83.89,58.8,1,0,0,0,9,0,0,
484,11.68,84.87,62.9,1,0,0,0,9,0,0,
485,11.91,83.3,60.0,1,0,0,0,9,0,0,
486,11.71,84.69,60.0,1,0,0,0,9,0,0,
487,11.72,84.59,60.6,1,0,0,0,9,0,0,
488,11.18,88.73,66.7,1,0,0,0,9,0,0,
489,11.74,84.43,60.0,1,0,0,0,9,0,0,
490,11.78,84.18,62.9,1,0,0,0,10,0,0,
491,11.76,84.34,62.2,1,0,0,0,10,0,0,
492,11.73,84.53,53.3,1,0,0,0,10,0,0,
493,11.75,84.4,61.8,1,0,0,0,10,0,0,
494,11.81,83.95,60.0,1,0,0,0,10,0,0,
495,11.78,84.22,56.3,1,0,0,0,10,0,0,
496,11.53,86.03,57.6,1,0,0,0,10,0,0,
497,11.76,84.29,59.4,1,0,0,0,10,0,0,
498,11.82,83.83,56.3,1,0,0,0,10,0,0,
499,11.75,84.45,62.2,1,0,0,0,10,0,0,
500,11.63,85.27,58.1,1,0,0,0,10,0,0,
501,11.79,84.07,61.1,1,0,0,0,10,0,0,
502,11.74,84.43,61.1,1,0,0,0,10,0,0,
503,11.77,84.18,59.4,1,0,0,0,10,0,0,
504,11.31,87.64,59.5,1,0,0,0,10,0,0,
505,11.77,84.28,62.9,1,0,0,0,10,0,0,
506,11.69,84.85,58.8,1,0,0,0,10,0,0,
507,11.76,84.34,56.3,1,0,0,0,10,0,0,
508,11.64,85.18,58.8,1,0,0,0,10,0,0,
509,11.78,84.17,60.6,1,0,0,0,10,0,0,
510,11.73,84.48,57.6,1,0,0,0,10,0,0,
511,11.91,83.27,60.0,1,0,0,0,10,0,0,
512,11.83,83.81,61.8,1,0,0,0,10,0,0,
513,11.88,83.49,56.3,1,0,0,0,10,0,0,
514,11.85,83.71,56.3,1,0,0,0,10,0,0,
515,11.89,83.4,59.4,1,0,0,0,10,0,0,
516,11.85,83.68,56.3,1,0,0,0,10,0,0,
517,11.82,83.89,57.6,1,0,0,0,10,0,0,
518,11.82,83.9,61.8,1,0,0,0,10,0,0,
519,11.57,85.74,57.6,1,0,0,0,10,0,0,
520,11.84,83.73,60.0,1,0,0,0,10,0,0,
521,11.86,83.63,65.8,1,0,0,0,10,0,0,
522,11.84,83.71,56.3,1,0,0,0,10,0,0,
523,11.89,83.4,54.8,1,0,0,0,10,0,0,
524,11.87,83.52,59.4,1,0,0,0,10,0,0,
525,10.96,90.59,57.1,1,0,0,0,10,0,0,
526,11.73,84.49,57.6,2,1,0,0,10,0,0,
527,11.81,83.94,57.6,1,0,0,0,10,0,0,
528,11.84,83.75,62.9,2,0,0,0,10,0,0,
529,11.89,83.44,58.8,2,0,0,0,10,0,0,
530,11.85,83.65,56.3,1,0,0,0,10,0,0,
531,11.63,85.29,56.3,1,1,1,1,10,0,0,Person very close ahead
532,11.81,83.93,63.9,1,0,0,0,10,0,0,
533,11.92,83.17,61.1,1,0,0,0,10,0,0,
534,11.94,83.02,58.1,1,0,0,0,10,0,0,
535,11.77,84.29,56.3,1,0,0,0,10,0,0,
536,11.99,82.71,56.3,1,0,0,0,10,0,0,
537,11.8,84.03,58.1,1,0,0,0,10,0,0,
538,11.87,83.54,57.6,1,0,0,0,10,0,0,
539,11.8,84.08,56.3,1,0,0,0,10,0,0,
540,11.86,83.59,61.8,1,0,0,0,10,0,0,
541,11.86,83.61,60.0,1,0,0,0,10,0,0,
542,11.83,83.76,53.3,1,0,0,0,10,0,0,
543,11.75,84.42,58.1,1,0,0,0,10,0,0,
544,11.83,83.82,58.8,1,0,0,0,10,0,0,
545,11.84,83.74,63.9,1,0,0,0,10,0,0,
546,11.78,84.14,54.8,1,0,0,0,10,0,0,
547,11.09,89.46,65.7,1,0,0,0,10,0,0,
548,11.83,83.79,58.8,1,0,0,0,10,0,0,
549,11.83,83.83,56.3,1,0,0,0,11,0,0,
550,11.82,83.89,60.6,1,0,0,0,11,0,0,
551,11.83,83.86,56.3,1,0,0,0,11,0,0,
552,11.9,83.32,62.9,1,0,0,0,11,0,0,
553,11.86,83.6,60.0,1,0,0,0,11,0,0,
554,11.78,84.2,61.1,1,0,0,0,11,0,0,
555,11.52,86.08,57.6,1,0,0,0,11,0,0,
556,11.82,83.91,59.4,1,0,0,0,11,0,0,
557,11.8,84.0,56.3,1,0,0,0,11,0,0,
558,11.74,84.46,60.0,1,0,0,0,11,0,0,
559,11.65,85.12,62.9,1,0,0,0,11,0,0,
560,11.86,83.59,56.7,1,0,0,0,11,0,0,
561,11.84,83.78,58.8,1,0,0,0,11,0,0,
562,11.96,82.88,60.0,1,0,0,0,11,0,0,
563,11.81,83.98,59.4,1,0,0,0,11,0,0,
564,11.79,84.12,61.1,1,0,0,0,11,0,0,
565,11.85,83.69,60.0,1,0,0,0,11,0,0,
566,11.52,86.09,53.3,1,0,0,0,11,0,0,
567,11.83,83.88,60.6,1,0,0,0,11,0,0,
568,11.78,84.17,56.3,1,0,0,0,11,0,0,
569,11.8,84.05,60.6,1,0,0,0,11,0,0,
570,11.74,84.44,57.6,1,0,0,0,11,0,0,
571,11.87,83.57,60.0,1,0,0,0,11,0,0,
572,11.87,83.55,57.6,1,0,0,0,11,0,0,
573,11.79,84.1,58.1,1,0,0,0,11,0,0,
574,11.84,83.77,58.8,1,0,0,0,11,0,0,
575,11.81,83.99,58.8,1,0,0,0,11,0,0,
576,11.83,83.8,61.8,1,0,0,0,11,0,0,
577,11.84,83.77,57.6,1,0,0,0,11,0,0,
578,11.77,84.26,58.1,1,0,0,0,11,0,0,
579,11.82,83.89,58.8,1,0,0,0,11,0,0,
580,11.8,84.05,60.0,1,0,0,0,11,0,0,
581,11.78,84.2,57.6,1,0,0,0,11,0,0,
582,11.81,83.96,58.1,1,0,0,0,11,0,0,
583,11.8,84.04,58.8,1,0,0,0,11,0,0,
584,11.89,83.42,61.8,1,0,0,0,11,0,0,
585,11.84,83.75,63.2,1,0,0,0,11,0,0,
586,11.84,83.77,56.3,1,0,0,0,11,0,0,
587,11.76,84.32,59.4,1,0,0,0,11,0,0,
588,11.93,83.16,56.3,1,0,0,0,11,0,0,
589,11.76,84.33,58.8,1,0,0,0,11,0,0,
590,11.54,85.97,60.0,2,2,1,1,11,0,0,Person very close ahead
591,11.8,84.05,64.9,1,0,0,0,11,0,0,
592,11.84,83.7,62.2,1,0,0,0,11,0,0,
593,11.72,84.63,56.3,1,0,0,0,11,0,0,
594,11.78,84.16,54.8,1,0,0,0,11,0,0,
595,11.72,84.6,63.9,1,0,0,0,11,0,0,
596,11.78,84.12,56.3,1,0,0,0,11,0,0,
597,11.72,84.64,54.8,1,0,0,0,11,0,0,
598,11.76,84.3,63.9,1,0,0,0,11,0,0,
599,11.75,84.36,56.3,1,0,0,0,11,0,0,
600,11.86,83.59,57.6,1,0,0,0,11,0,0,
601,11.77,84.25,58.8,1,0,0,0,11,0,0,
602,11.55,85.86,60.0,1,0,0,0,11,0,0,
603,11.8,84.01,56.7,1,0,0,0,11,0,0,
604,11.78,84.15,62.2,1,0,0,0,11,0,0,
605,11.79,84.09,61.1,1,0,0,0,11,0,0,
606,10.91,90.92,62.5,1,0,0,0,11,0,0,
607,11.64,85.21,54.8,1,0,0,0,11,0,0,
608,11.71,84.69,62.2,1,0,0,0,12,0,0,
609,11.62,85.3,57.6,1,0,0,0,12,0,0,
610,11.74,84.46,62.2,1,0,0,0,12,0,0,
611,11.68,84.78,57.6,1,0,0,0,12,0,0,
612,11.71,84.64,60.0,1,0,0,0,12,0,0,
613,11.72,84.6,61.1,1,0,0,0,12,0,0,
614,11.64,85.19,54.8,1,0,0,0,12,0,0,
615,11.76,84.34,60.0,1,0,0,0,12,0,0,
616,11.65,85.11,57.6,1,0,0,0,12,0,0,
617,11.6,85.51,61.1,1,0,0,0,12,0,0,
618,11.61,85.32,63.9,1,0,0,0,12,0,0,
619,11.72,84.64,56.3,1,0,0,0,12,0,0,
620,11.68,84.86,56.2,1,0,0,0,12,0,0,
621,11.67,84.97,62.2,1,0,0,0,12,0,0,
622,11.65,85.12,57.6,1,0,0,0,12,0,0,
623,11.66,85.06,63.2,1,0,0,0,12,0,0,
624,11.74,84.47,56.3,1,0,0,0,12,0,0,
625,11.59,85.54,58.8,1,0,0,0,12,0,0,
626,11.76,84.29,58.8,1,0,0,0,12,0,0,
627,11.65,85.16,62.2,1,0,0,0,12,0,0,
628,11.71,84.62,57.6,1,0,0,0,12,0,0,
629,11.61,85.47,58.8,1,0,0,0,12,0,0,
630,11.73,84.49,58.8,1,0,0,0,12,0,0,
631,11.67,85.0,57.6,1,0,0,0,12,0,0,
632,11.77,84.22,54.8,1,0,0,0,12,0,0,
633,11.64,85.23,56.3,1,0,0,0,12,0,0,
634,11.71,84.64,62.2,1,0,0,0,12,0,0,
635,11.71,84.66,60.0,1,0,0,0,12,0,0,
636,11.64,85.23,60.0,1,0,0,0,12,0,0,
637,11.52,86.08,62.2,1,0,0,0,12,0,0,
638,11.74,84.43,57.6,1,0,0,0,12,0,0,
639,11.96,82.93,53.3,1,0,0,0,12,0,0,
640,11.68,84.86,56.3,1,0,0,0,12,0,0,
641,11.8,84.06,59.4,1,0,0,0,12,0,0,
642,11.69,84.79,62.2,1,0,0,0,12,0,0,
643,11.72,84.67,53.3,1,0,0,0,12,0,0,
644,11.79,84.1,58.8,1,0,0,0,12,0,0,
645,11.81,83.96,57.6,1,0,0,0,12,0,0,
646,11.81,84.0,56.3,1,0,0,0,12,0,0,
647,11.76,84.34,54.8,1,0,0,0,12,0,0,
648,11.59,85.56,62.2,1,0,0,0,12,0,0,
649,11.76,84.34,56.3,1,1,1,1,12,0,0,Person very close ahead
650,11.77,84.24,60.0,1,0,0,0,12,0,0,
651,11.84,83.8,57.6,1,0,0,0,12,0,0,
652,11.89,83.37,59.4,1,0,0,0,12,0,0,
653,11.67,85.02,56.3,1,0,0,0,12,0,0,
654,11.77,84.14,62.2,1,0,0,0,12,0,0,
655,11.74,84.44,61.1,1,0,0,0,12,0,0,
656,11.86,83.64,58.8,1,0,0,0,12,0,0,
657,11.76,84.31,58.8,1,0,0,0,12,0,0,
658,11.79,84.11,63.9,1,0,0,0,12,0,0,
659,11.78,84.17,58.8,1,0,0,0,12,0,0,
660,11.46,86.52,54.8,1,0,0,0,12,0,0,
661,11.77,84.24,56.3,1,0,0,0,12,0,0,
662,11.68,84.91,62.2,1,0,0,0,12,0,0,
663,11.75,84.39,57.6,1,0,0,0,12,0,0,
664,10.84,91.55,64.9,1,0,0,0,12,0,0,
665,11.74,84.52,56.3,1,0,0,0,12,0,0,
666,11.75,84.39,61.1,1,0,0,0,12,0,0,
667,11.78,84.17,57.6,1,0,0,0,13,0,0,
668,11.69,84.8,56.2,1,0,0,0,13,0,0,
669,11.75,84.42,58.8,1,0,0,0,13,0,0,
670,11.67,84.98,58.1,1,0,0,0,13,0,0,
671,11.76,84.31,62.2,1,0,0,0,13,0,0,
672,11.57,85.7,58.8,1,0,0,0,13,0,0,
673,11.66,85.07,62.2,1,0,0,0,13,0,0,
674,11.82,83.84,56.3,1,0,0,0,13,0,0,
675,11.71,84.72,58.8,1,0,0,0,13,0,0,
676,11.52,86.12,62.2,1,0,0,0,13,0,0,
677,11.73,84.54,62.9,1,0,0,0,13,0,0,
678,11.75,84.36,61.1,1,0,0,0,13,0,0,
679,11.77,84.24,57.6,1,0,0,0,13,0,0,
680,11.74,84.48,57.6,1,0,0,0,13,0,0,
681,11.78,84.22,60.0,1,0,0,0,13,0,0,
682,11.78,84.18,57.6,1,0,0,0,13,0,0,
683,11.64,85.23,62.9,1,0,0,0,13,0,0,
684,11.68,84.93,58.8,1,0,0,0,13,0,0,
685,11.71,84.73,62.2,1,0,0,0,13,0,0,
686,11.78,84.16,61.1,1,0,0,0,13,0,0,
687,11.83,83.83,57.6,1,0,0,0,13,0,0,
